timestamp,price [€/MWh],cleared_volume [MW]
2024-06-14 13:45:00+00:00,44.0,5.525
2024-06-14 14:00:00+00:00,33.35,15.0
2024-06-14 14:15:00+00:00,55.34,15.0
2024-06-14 14:30:00+00:00,62.25,12.5
2024-06-14 14:45:00+00:00,66.82,12.5
2024-06-14 15:00:00+00:00,55.07,17.5
2024-06-14 15:15:00+00:00,69.14,15.0
2024-06-14 15:30:00+00:00,80.71,10.0
2024-06-14 15:45:00+00:00,90.0,10.25
2024-06-14 16:00:00+00:00,-34.9,0.25
2024-06-14 16:15:00+00:00,54.0,1.0
2024-06-14 16:30:00+00:00,89.9,0.0
2024-06-14 16:45:00+00:00,112.04,5.5
2024-06-14 17:00:00+00:00,25.0,4.525
2024-06-14 17:15:00+00:00,89.0,2.05
2024-06-14 17:30:00+00:00,130.0,0.5
2024-06-14 17:45:00+00:00,154.1,0.5
2024-06-14 18:00:00+00:00,109.0,5.0
2024-06-14 18:15:00+00:00,120.0,3.9
2024-06-14 18:30:00+00:00,130.07,3.75
2024-06-14 18:45:00+00:00,129.17,7.0
2024-06-14 19:00:00+00:00,148.86,1.25
2024-06-14 19:15:00+00:00,113.0,0.575
2024-06-14 19:30:00+00:00,103.0,1.45
2024-06-14 19:45:00+00:00,73.85,0.0
2024-06-14 20:00:00+00:00,112.01,4.0
2024-06-14 20:15:00+00:00,105.71,3.75
2024-06-14 20:30:00+00:00,89.62,3.75
2024-06-14 20:45:00+00:00,69.06,5.25
2024-06-14 21:00:00+00:00,85.28,3.75
2024-06-14 21:15:00+00:00,76.82,5.5
2024-06-14 21:30:00+00:00,67.77,8.25
2024-06-14 21:45:00+00:00,52.86,7.5
2024-06-14 22:00:00+00:00,126.0,8.8
2024-06-14 22:15:00+00:00,104.11,7.5
2024-06-14 22:30:00+00:00,67.0,7.5
2024-06-14 22:45:00+00:00,62.89,7.5
2024-06-14 23:00:00+00:00,107.01,17.5
2024-06-14 23:15:00+00:00,100.52,17.5
2024-06-14 23:30:00+00:00,54.0,17.5
2024-06-14 23:45:00+00:00,26.87,17.5
2024-06-15 00:00:00+00:00,144.01,17.0
2024-06-15 00:15:00+00:00,73.39,16.0
2024-06-15 00:30:00+00:00,4.61,14.8
2024-06-15 00:45:00+00:00,5.99,14.05
2024-06-15 01:00:00+00:00,48.41,4.25
2024-06-15 01:15:00+00:00,42.11,4.25
2024-06-15 01:30:00+00:00,37.39,4.25
2024-06-15 01:45:00+00:00,4.89,4.5
2024-06-15 02:00:00+00:00,25.71,15.0
2024-06-15 02:15:00+00:00,-15.99,12.5
2024-06-15 02:30:00+00:00,5.17,13.25
2024-06-15 02:45:00+00:00,3.0,12.5
2024-06-15 03:00:00+00:00,30.51,2.5
2024-06-15 03:15:00+00:00,-20.52,0.25
2024-06-15 03:30:00+00:00,-3.76,0.0
2024-06-15 03:45:00+00:00,6.98,0.75
2024-06-15 04:00:00+00:00,16.09,2.5
2024-06-15 04:15:00+00:00,-12.9,5.75
2024-06-15 04:30:00+00:00,6.46,8.25
2024-06-15 04:45:00+00:00,-4.32,6.0
2024-06-15 05:00:00+00:00,12.74,3.5
2024-06-15 05:15:00+00:00,-2.41,0.5
2024-06-15 05:30:00+00:00,4.52,5.75
2024-06-15 05:45:00+00:00,-4.41,8.5
2024-06-15 06:00:00+00:00,16.7,5.25
2024-06-15 06:15:00+00:00,-9.05,2.5
2024-06-15 06:30:00+00:00,0.76,7.5
2024-06-15 06:45:00+00:00,-21.9,5.25
2024-06-15 07:00:00+00:00,12.12,5.25
2024-06-15 07:15:00+00:00,-9.9,6.0
2024-06-15 07:30:00+00:00,7.56,7.75
2024-06-15 07:45:00+00:00,-0.26,7.5
2024-06-15 08:00:00+00:00,9.0,6.25
2024-06-15 08:15:00+00:00,-17.36,1.0
2024-06-15 08:30:00+00:00,-0.13,5.25
2024-06-15 08:45:00+00:00,-27.91,5.25
2024-06-15 09:00:00+00:00,-9.97,2.5
2024-06-15 09:15:00+00:00,-42.45,1.5
2024-06-15 09:30:00+00:00,-26.61,2.75
2024-06-15 09:45:00+00:00,-44.97,3.0
2024-06-15 10:00:00+00:00,-19.53,3.0
2024-06-15 10:15:00+00:00,-43.22,1.0
2024-06-15 10:30:00+00:00,-53.32,0.75
2024-06-15 10:45:00+00:00,-79.93,0.75
2024-06-15 11:00:00+00:00,-34.21,1.0
2024-06-15 11:15:00+00:00,-79.93,1.0
2024-06-15 11:30:00+00:00,-91.02,0.25
2024-06-15 11:45:00+00:00,-84.44,0.25
2024-06-15 12:00:00+00:00,-99.38,1.0
2024-06-15 12:15:00+00:00,-94.07,1.0
2024-06-15 12:30:00+00:00,-83.99,0.5
2024-06-15 12:45:00+00:00,-50.56,0.75
2024-06-15 13:00:00+00:00,-83.94,0.25
2024-06-15 13:15:00+00:00,-69.9,0.9
2024-06-15 13:30:00+00:00,-58.47,1.0
2024-06-15 13:45:00+00:00,-19.99,0.75
2024-06-15 14:00:00+00:00,-74.11,0.75
2024-06-15 14:15:00+00:00,3.1,2.5
2024-06-15 14:30:00+00:00,-9.9,1.0
2024-06-15 14:45:00+00:00,52.0,2.175
2024-06-15 15:00:00+00:00,-42.67,19.25
2024-06-15 15:15:00+00:00,32.7,0.75
2024-06-15 15:30:00+00:00,-22.78,2.5
2024-06-15 15:45:00+00:00,22.99,2.5
2024-06-15 16:00:00+00:00,-31.91,21.775
2024-06-15 16:15:00+00:00,31.2,5.525
2024-06-15 16:30:00+00:00,28.0,2.525
2024-06-15 16:45:00+00:00,60.64,3.025
2024-06-15 17:00:00+00:00,-42.2,0.75
2024-06-15 17:15:00+00:00,58.8,1.25
2024-06-15 17:30:00+00:00,25.0,2.2
2024-06-15 17:45:00+00:00,87.0,0.0
2024-06-15 18:00:00+00:00,-3.11,2.5
2024-06-15 18:15:00+00:00,43.2,0.75
2024-06-15 18:30:00+00:00,57.85,0.75
2024-06-15 18:45:00+00:00,63.01,0.5
2024-06-15 19:00:00+00:00,14.99,3.0
2024-06-15 19:15:00+00:00,48.0,2.75
2024-06-15 19:30:00+00:00,51.5,0.75
2024-06-15 19:45:00+00:00,50.07,0.5
2024-06-15 20:00:00+00:00,63.89,1.0
2024-06-15 20:15:00+00:00,34.0,1.575
2024-06-15 20:30:00+00:00,68.23,1.0
2024-06-15 20:45:00+00:00,46.71,0.5
2024-06-15 21:00:00+00:00,57.97,0.75
2024-06-15 21:15:00+00:00,53.23,0.75
2024-06-15 21:30:00+00:00,48.18,1.25
2024-06-15 21:45:00+00:00,35.15,2.5
2024-06-15 22:00:00+00:00,56.45,6.9
2024-06-15 22:15:00+00:00,42.27,9.15
2024-06-15 22:30:00+00:00,27.13,11.9
2024-06-15 22:45:00+00:00,6.21,12.4
2024-06-15 23:00:00+00:00,29.73,0.25
2024-06-15 23:15:00+00:00,23.0,0.75
2024-06-15 23:30:00+00:00,10.5,0.5
2024-06-15 23:45:00+00:00,0.06,0.75
2024-06-16 00:00:00+00:00,17.89,15.0
2024-06-16 00:15:00+00:00,9.43,16.0
2024-06-16 00:30:00+00:00,6.57,15.75
2024-06-16 00:45:00+00:00,1.21,16.0
2024-06-16 01:00:00+00:00,11.0,4.45
2024-06-16 01:15:00+00:00,4.54,5.2
2024-06-16 01:30:00+00:00,1.64,7.7
2024-06-16 01:45:00+00:00,0.03,9.95
2024-06-16 02:00:00+00:00,4.08,7.125
2024-06-16 02:15:00+00:00,0.1,5.2
2024-06-16 02:30:00+00:00,-1.46,4.625
2024-06-16 02:45:00+00:00,5.28,4.625
2024-06-16 03:00:00+00:00,16.53,7.675
2024-06-16 03:15:00+00:00,-9.9,2.675
2024-06-16 03:30:00+00:00,6.92,5.175
2024-06-16 03:45:00+00:00,-2.81,2.675
2024-06-16 04:00:00+00:00,20.23,4.15
2024-06-16 04:15:00+00:00,0.73,4.9
2024-06-16 04:30:00+00:00,7.34,7.4
2024-06-16 04:45:00+00:00,-3.31,4.9
2024-06-16 05:00:00+00:00,38.75,5.0
2024-06-16 05:15:00+00:00,3.85,3.0
2024-06-16 05:30:00+00:00,1.39,0.0
2024-06-16 05:45:00+00:00,-9.55,5.75
2024-06-16 06:00:00+00:00,32.15,5.25
2024-06-16 06:15:00+00:00,-32.02,5.5
2024-06-16 06:30:00+00:00,10.09,7.5
2024-06-16 06:45:00+00:00,-10.22,7.5
2024-06-16 07:00:00+00:00,18.12,9.925
2024-06-16 07:15:00+00:00,-20.91,4.925
2024-06-16 07:30:00+00:00,7.93,11.675
2024-06-16 07:45:00+00:00,-10.08,11.675
2024-06-16 08:00:00+00:00,-5.95,3.75
2024-06-16 08:15:00+00:00,-14.06,7.5
2024-06-16 08:30:00+00:00,-3.59,7.5
2024-06-16 08:45:00+00:00,-15.0,10.0
2024-06-16 09:00:00+00:00,-9.9,5.0
2024-06-16 09:15:00+00:00,-13.34,7.5
2024-06-16 09:30:00+00:00,-2.39,10.0
2024-06-16 09:45:00+00:00,-19.63,10.0
2024-06-16 10:00:00+00:00,-6.85,10.0
2024-06-16 10:15:00+00:00,-20.9,15.0
2024-06-16 10:30:00+00:00,-5.22,20.0
2024-06-16 10:45:00+00:00,-18.8,15.0
2024-06-16 11:00:00+00:00,-17.16,15.0
2024-06-16 11:15:00+00:00,-26.37,15.0
2024-06-16 11:30:00+00:00,-23.33,15.0
2024-06-16 11:45:00+00:00,-28.76,20.0
2024-06-16 12:00:00+00:00,-36.01,15.0
2024-06-16 12:15:00+00:00,-21.7,15.0
2024-06-16 12:30:00+00:00,-33.65,15.0
2024-06-16 12:45:00+00:00,-25.33,15.0
2024-06-16 13:00:00+00:00,-31.93,15.0
2024-06-16 13:15:00+00:00,-11.71,15.0
2024-06-16 13:30:00+00:00,-36.89,10.0
2024-06-16 13:45:00+00:00,-7.25,7.5
2024-06-16 14:00:00+00:00,-26.33,10.0
2024-06-16 14:15:00+00:00,6.4,10.0
2024-06-16 14:30:00+00:00,-30.61,5.5
2024-06-16 14:45:00+00:00,11.86,0.75
2024-06-16 15:00:00+00:00,-21.47,26.25
2024-06-16 15:15:00+00:00,27.18,10.0
2024-06-16 15:30:00+00:00,11.25,3.25
2024-06-16 15:45:00+00:00,59.94,0.5
2024-06-16 16:00:00+00:00,-28.9,7.725
2024-06-16 16:15:00+00:00,25.75,1.75
2024-06-16 16:30:00+00:00,75.97,1.0
2024-06-16 16:45:00+00:00,96.0,0.0
2024-06-16 17:00:00+00:00,-32.61,25.0
2024-06-16 17:15:00+00:00,80.36,16.0
2024-06-16 17:30:00+00:00,90.03,13.75
2024-06-16 17:45:00+00:00,130.22,13.5
2024-06-16 18:00:00+00:00,87.45,60.0
2024-06-16 18:15:00+00:00,89.93,45.0
2024-06-16 18:30:00+00:00,98.0,45.0
2024-06-16 18:45:00+00:00,148.22,46.75
2024-06-16 19:00:00+00:00,105.8,25.25
2024-06-16 19:15:00+00:00,107.2,25.0
2024-06-16 19:30:00+00:00,106.91,25.75
2024-06-16 19:45:00+00:00,100.43,26.5
2024-06-16 20:00:00+00:00,145.15,26.0
2024-06-16 20:15:00+00:00,107.0,26.5
2024-06-16 20:30:00+00:00,97.56,26.5
2024-06-16 20:45:00+00:00,87.49,28.5
2024-06-16 21:00:00+00:00,101.66,14.0
2024-06-16 21:15:00+00:00,83.27,14.0
2024-06-16 21:30:00+00:00,80.37,13.75
2024-06-16 21:45:00+00:00,78.09,15.0
2024-06-16 22:00:00+00:00,94.0,0.0
2024-06-16 22:15:00+00:00,95.0,0.75
2024-06-16 22:30:00+00:00,46.0,0.5
2024-06-16 22:45:00+00:00,22.0,0.5
2024-06-16 23:00:00+00:00,56.7,0.75
2024-06-16 23:15:00+00:00,58.0,0.25
2024-06-16 23:30:00+00:00,56.0,0.4
2024-06-16 23:45:00+00:00,23.0,0.5
2024-06-17 00:00:00+00:00,63.0,0.0
2024-06-17 00:15:00+00:00,27.5,0.75
2024-06-17 00:30:00+00:00,24.5,0.75
2024-06-17 00:45:00+00:00,47.0,0.25
2024-06-17 01:00:00+00:00,53.0,0.5
2024-06-17 01:15:00+00:00,47.29,0.25
2024-06-17 01:30:00+00:00,31.0,0.0
2024-06-17 01:45:00+00:00,51.65,0.0
2024-06-17 02:00:00+00:00,39.79,0.25
2024-06-17 02:15:00+00:00,39.8,0.5
2024-06-17 02:30:00+00:00,65.0,0.0
2024-06-17 02:45:00+00:00,67.0,0.0
2024-06-17 03:00:00+00:00,41.13,0.75
2024-06-17 03:15:00+00:00,55.79,0.75
2024-06-17 03:30:00+00:00,61.4,0.0
2024-06-17 03:45:00+00:00,67.0,0.25
2024-06-17 04:00:00+00:00,57.0,0.25
2024-06-17 04:15:00+00:00,59.8,0.5
2024-06-17 04:30:00+00:00,84.5,0.0
2024-06-17 04:45:00+00:00,79.0,0.25
2024-06-17 05:00:00+00:00,108.0,0.25
2024-06-17 05:15:00+00:00,95.0,0.5
2024-06-17 05:30:00+00:00,107.0,0.75
2024-06-17 05:45:00+00:00,79.0,0.75
2024-06-17 06:00:00+00:00,142.0,3.6
2024-06-17 06:15:00+00:00,118.35,5.0
2024-06-17 06:30:00+00:00,85.0,4.35
2024-06-17 06:45:00+00:00,57.0,4.85
2024-06-17 07:00:00+00:00,108.92,0.75
2024-06-17 07:15:00+00:00,70.0,1.0
2024-06-17 07:30:00+00:00,59.0,7.25
2024-06-17 07:45:00+00:00,22.88,7.5
2024-06-17 08:00:00+00:00,61.36,3.25
2024-06-17 08:15:00+00:00,41.0,3.25
2024-06-17 08:30:00+00:00,47.64,7.75
2024-06-17 08:45:00+00:00,30.0,8.95
2024-06-17 09:00:00+00:00,40.3,0.35
2024-06-17 09:15:00+00:00,15.0,0.75
2024-06-17 09:30:00+00:00,21.12,1.0
2024-06-17 09:45:00+00:00,4.1,1.775
2024-06-17 10:00:00+00:00,16.0,1.0
2024-06-17 10:15:00+00:00,-0.31,0.5
2024-06-17 10:30:00+00:00,23.0,0.25
2024-06-17 10:45:00+00:00,10.11,1.0
2024-06-17 11:00:00+00:00,38.0,0.75
2024-06-17 11:15:00+00:00,21.0,0.75
2024-06-17 11:30:00+00:00,9.0,1.75
2024-06-17 11:45:00+00:00,15.35,1.5
2024-06-17 12:00:00+00:00,10.0,0.775
2024-06-17 12:15:00+00:00,13.0,1.0
2024-06-17 12:30:00+00:00,27.0,1.0
2024-06-17 12:45:00+00:00,40.0,1.0
2024-06-17 13:00:00+00:00,-18.32,0.75
2024-06-17 13:15:00+00:00,25.1,1.05
2024-06-17 13:30:00+00:00,29.0,0.55
2024-06-17 13:45:00+00:00,67.0,0.25
2024-06-17 14:00:00+00:00,-8.22,0.75
2024-06-17 14:15:00+00:00,34.1,1.0
2024-06-17 14:30:00+00:00,45.0,0.975
2024-06-17 14:45:00+00:00,70.71,0.75
2024-06-17 15:00:00+00:00,-37.9,0.5
2024-06-17 15:15:00+00:00,38.5,0.75
2024-06-17 15:30:00+00:00,71.8,0.75
2024-06-17 15:45:00+00:00,111.0,0.75
2024-06-17 16:00:00+00:00,-24.9,0.0
2024-06-17 16:15:00+00:00,104.7,2.75
2024-06-17 16:30:00+00:00,103.8,0.75
2024-06-17 16:45:00+00:00,138.5,0.0
2024-06-17 17:00:00+00:00,49.0,0.75
2024-06-17 17:15:00+00:00,104.49,1.45
2024-06-17 17:30:00+00:00,167.51,1.7
2024-06-17 17:45:00+00:00,199.0,3.2
2024-06-17 18:00:00+00:00,147.0,1.25
2024-06-17 18:15:00+00:00,146.05,1.0
2024-06-17 18:30:00+00:00,176.0,1.0
2024-06-17 18:45:00+00:00,191.0,1.0
2024-06-17 19:00:00+00:00,175.0,1.0
2024-06-17 19:15:00+00:00,172.5,1.0
2024-06-17 19:30:00+00:00,165.5,1.25
2024-06-17 19:45:00+00:00,139.0,1.25
2024-06-17 20:00:00+00:00,146.0,0.25
2024-06-17 20:15:00+00:00,134.83,0.75
2024-06-17 20:30:00+00:00,113.83,0.75
2024-06-17 20:45:00+00:00,85.33,0.75
2024-06-17 21:00:00+00:00,144.0,0.25
2024-06-17 21:15:00+00:00,98.37,1.0
2024-06-17 21:30:00+00:00,82.0,0.75
2024-06-17 21:45:00+00:00,60.0,0.25
2024-06-17 22:00:00+00:00,70.39,36.65
2024-06-17 22:15:00+00:00,97.93,8.3
2024-06-17 22:30:00+00:00,90.5,16.55
2024-06-17 22:45:00+00:00,85.0,13.5
2024-06-17 23:00:00+00:00,100.92,2.5
2024-06-17 23:15:00+00:00,91.61,5.0
2024-06-17 23:30:00+00:00,84.0,5.75
2024-06-17 23:45:00+00:00,82.19,8.25
2024-06-18 00:00:00+00:00,92.95,0.0
2024-06-18 00:15:00+00:00,88.86,5.5
2024-06-18 00:30:00+00:00,76.0,5.85
2024-06-18 00:45:00+00:00,81.0,5.75
2024-06-18 01:00:00+00:00,90.91,2.5
2024-06-18 01:15:00+00:00,84.0,5.0
2024-06-18 01:30:00+00:00,85.0,5.5
2024-06-18 01:45:00+00:00,82.0,3.0
2024-06-18 02:00:00+00:00,87.75,2.5
2024-06-18 02:15:00+00:00,88.78,5.0
2024-06-18 02:30:00+00:00,88.76,2.5
2024-06-18 02:45:00+00:00,90.78,2.5
2024-06-18 03:00:00+00:00,46.0,5.25
2024-06-18 03:15:00+00:00,66.0,5.0
2024-06-18 03:30:00+00:00,87.0,5.0
2024-06-18 03:45:00+00:00,97.0,5.0
2024-06-18 04:00:00+00:00,94.0,0.25
2024-06-18 04:15:00+00:00,101.0,0.0
2024-06-18 04:30:00+00:00,102.0,0.0
2024-06-18 04:45:00+00:00,108.0,0.25
2024-06-18 05:00:00+00:00,121.0,0.0
2024-06-18 05:15:00+00:00,120.0,0.25
2024-06-18 05:30:00+00:00,97.0,0.25
2024-06-18 05:45:00+00:00,74.0,0.0
2024-06-18 06:00:00+00:00,155.17,7.75
2024-06-18 06:15:00+00:00,107.28,5.0
2024-06-18 06:30:00+00:00,81.95,8.25
2024-06-18 06:45:00+00:00,67.28,8.25
2024-06-18 07:00:00+00:00,108.0,0.75
2024-06-18 07:15:00+00:00,87.91,0.75
2024-06-18 07:30:00+00:00,76.23,1.0
2024-06-18 07:45:00+00:00,67.26,0.75
2024-06-18 08:00:00+00:00,95.0,0.75
2024-06-18 08:15:00+00:00,68.36,0.75
2024-06-18 08:30:00+00:00,63.92,0.75
2024-06-18 08:45:00+00:00,45.53,1.25
2024-06-18 09:00:00+00:00,81.0,0.65
2024-06-18 09:15:00+00:00,59.56,0.75
2024-06-18 09:30:00+00:00,52.0,0.65
2024-06-18 09:45:00+00:00,41.25,0.9
2024-06-18 10:00:00+00:00,63.69,0.95
2024-06-18 10:15:00+00:00,60.0,0.95
2024-06-18 10:30:00+00:00,55.4,0.95
2024-06-18 10:45:00+00:00,57.71,0.95
2024-06-18 11:00:00+00:00,87.0,2.2
2024-06-18 11:15:00+00:00,92.0,2.2
2024-06-18 11:30:00+00:00,68.2,2.5
2024-06-18 11:45:00+00:00,62.0,2.2
2024-06-18 12:00:00+00:00,67.0,2.35
2024-06-18 12:15:00+00:00,86.4,2.75
2024-06-18 12:30:00+00:00,91.0,2.35
2024-06-18 12:45:00+00:00,103.2,2.35
2024-06-18 13:00:00+00:00,82.0,1.325
2024-06-18 13:15:00+00:00,76.0,0.25
2024-06-18 13:30:00+00:00,95.0,0.75
2024-06-18 13:45:00+00:00,109.0,1.0
2024-06-18 14:00:00+00:00,68.74,12.75
2024-06-18 14:15:00+00:00,69.54,12.75
2024-06-18 14:30:00+00:00,85.3,12.75
2024-06-18 14:45:00+00:00,91.61,13.5
2024-06-18 15:00:00+00:00,73.64,10.0
2024-06-18 15:15:00+00:00,86.11,7.75
2024-06-18 15:30:00+00:00,99.75,5.0
2024-06-18 15:45:00+00:00,133.28,5.25
2024-06-18 16:00:00+00:00,83.0,20.25
2024-06-18 16:15:00+00:00,97.0,18.25
2024-06-18 16:30:00+00:00,121.58,18.25
2024-06-18 16:45:00+00:00,186.54,20.0
2024-06-18 17:00:00+00:00,120.38,20.5
2024-06-18 17:15:00+00:00,141.58,20.5
2024-06-18 17:30:00+00:00,171.36,20.25
2024-06-18 17:45:00+00:00,194.77,20.0
2024-06-18 18:00:00+00:00,187.45,21.175
2024-06-18 18:15:00+00:00,168.51,21.175
2024-06-18 18:30:00+00:00,167.0,20.925
2024-06-18 18:45:00+00:00,151.52,19.175
2024-06-18 19:00:00+00:00,175.3,32.5
2024-06-18 19:15:00+00:00,139.91,30.75
2024-06-18 19:30:00+00:00,116.26,30.75
2024-06-18 19:45:00+00:00,108.77,31.5
2024-06-18 20:00:00+00:00,124.64,5.0
2024-06-18 20:15:00+00:00,102.38,5.25
2024-06-18 20:30:00+00:00,95.34,5.0
2024-06-18 20:45:00+00:00,88.1,6.25
2024-06-18 21:00:00+00:00,110.1,41.55
2024-06-18 21:15:00+00:00,98.11,15.4
2024-06-18 21:30:00+00:00,87.13,15.4
2024-06-18 21:45:00+00:00,79.08,17.15
2024-06-18 22:00:00+00:00,122.85,5.25
2024-06-18 22:15:00+00:00,103.76,5.25
2024-06-18 22:30:00+00:00,90.98,5.25
2024-06-18 22:45:00+00:00,90.22,7.75
2024-06-18 23:00:00+00:00,111.99,5.0
2024-06-18 23:15:00+00:00,92.0,3.625
2024-06-18 23:30:00+00:00,96.72,5.25
2024-06-18 23:45:00+00:00,57.36,5.25
2024-06-19 00:00:00+00:00,84.0,0.0
2024-06-19 00:15:00+00:00,77.5,0.0
2024-06-19 00:30:00+00:00,69.99,0.25
2024-06-19 00:45:00+00:00,63.4,0.0
2024-06-19 01:00:00+00:00,87.51,0.75
2024-06-19 01:15:00+00:00,82.0,0.35
2024-06-19 01:30:00+00:00,51.85,0.25
2024-06-19 01:45:00+00:00,41.0,0.4
2024-06-19 02:00:00+00:00,51.0,0.25
2024-06-19 02:15:00+00:00,72.0,0.25
2024-06-19 02:30:00+00:00,72.0,0.75
2024-06-19 02:45:00+00:00,75.11,0.75
2024-06-19 03:00:00+00:00,64.2,2.5
2024-06-19 03:15:00+00:00,79.99,0.75
2024-06-19 03:30:00+00:00,63.01,0.25
2024-06-19 03:45:00+00:00,75.01,0.25
2024-06-19 04:00:00+00:00,72.99,5.25
2024-06-19 04:15:00+00:00,86.99,3.75
2024-06-19 04:30:00+00:00,100.0,3.75
2024-06-19 04:45:00+00:00,88.0,4.725
2024-06-19 05:00:00+00:00,116.0,3.75
2024-06-19 05:15:00+00:00,107.0,3.75
2024-06-19 05:30:00+00:00,121.13,8.0
2024-06-19 05:45:00+00:00,106.0,6.525
2024-06-19 06:00:00+00:00,157.09,8.0
2024-06-19 06:15:00+00:00,128.41,8.0
2024-06-19 06:30:00+00:00,105.04,7.75
2024-06-19 06:45:00+00:00,86.46,8.0
2024-06-19 07:00:00+00:00,112.39,25.25
2024-06-19 07:15:00+00:00,92.43,25.25
2024-06-19 07:30:00+00:00,77.31,27.75
2024-06-19 07:45:00+00:00,66.8,28.0
2024-06-19 08:00:00+00:00,101.04,5.0
2024-06-19 08:15:00+00:00,80.72,5.25
2024-06-19 08:30:00+00:00,74.31,7.75
2024-06-19 08:45:00+00:00,43.86,7.75
2024-06-19 09:00:00+00:00,86.39,2.75
2024-06-19 09:15:00+00:00,41.0,2.025
2024-06-19 09:30:00+00:00,62.57,7.75
2024-06-19 09:45:00+00:00,38.91,8.0
2024-06-19 10:00:00+00:00,86.89,7.75
2024-06-19 10:15:00+00:00,77.17,8.0
2024-06-19 10:30:00+00:00,59.28,8.0
2024-06-19 10:45:00+00:00,46.78,8.0
2024-06-19 11:00:00+00:00,69.71,20.5
2024-06-19 11:15:00+00:00,50.0,22.2
2024-06-19 11:30:00+00:00,52.45,22.75
2024-06-19 11:45:00+00:00,19.65,20.5
2024-06-19 12:00:00+00:00,38.6,8.0
2024-06-19 12:15:00+00:00,31.59,8.0
2024-06-19 12:30:00+00:00,34.8,7.5
2024-06-19 12:45:00+00:00,30.44,8.0
2024-06-19 13:00:00+00:00,26.57,20.5
2024-06-19 13:15:00+00:00,33.71,20.25
2024-06-19 13:30:00+00:00,33.52,20.25
2024-06-19 13:45:00+00:00,45.98,20.5
2024-06-19 14:00:00+00:00,14.06,8.15
2024-06-19 14:15:00+00:00,60.0,10.15
2024-06-19 14:30:00+00:00,43.74,0.4
2024-06-19 14:45:00+00:00,59.0,5.4
2024-06-19 15:00:00+00:00,2.49,15.25
2024-06-19 15:15:00+00:00,70.12,18.0
2024-06-19 15:30:00+00:00,90.0,15.25
2024-06-19 15:45:00+00:00,106.94,15.0
2024-06-19 16:00:00+00:00,3.8,21.5
2024-06-19 16:15:00+00:00,78.16,10.25
