timestamp,price [€/MWh],cleared_volume [MW]
2023-12-31 23:00:00+00:00,10.76,34.45
2023-12-31 23:15:00+00:00,8.37,11.7
2023-12-31 23:30:00+00:00,-5.04,29.4
2023-12-31 23:45:00+00:00,-4.71,39.43
2024-01-01 00:00:00+00:00,13.43,19.95
2024-01-01 00:15:00+00:00,5.6,15.3
2024-01-01 00:30:00+00:00,-7.15,21.5
2024-01-01 00:45:00+00:00,-12.29,31.13
2024-01-01 01:00:00+00:00,10.45,
2024-01-01 01:15:00+00:00,10.42,5.25
2024-01-01 01:30:00+00:00,59.24,3.3
2024-01-01 01:45:00+00:00,-4.13,25.9
2024-01-01 02:00:00+00:00,20.45,
2024-01-01 02:15:00+00:00,5.92,
2024-01-01 02:30:00+00:00,1.08,6.98
2024-01-01 02:45:00+00:00,-0.95,10.4
2024-01-01 03:00:00+00:00,2.57,2.6
2024-01-01 03:15:00+00:00,4.58,3.58
2024-01-01 03:30:00+00:00,9.48,9.45
2024-01-01 03:45:00+00:00,7.53,15.28
2024-01-01 04:00:00+00:00,14.24,15.18
2024-01-01 04:15:00+00:00,9.12,11.08
2024-01-01 04:30:00+00:00,16.48,18.23
2024-01-01 04:45:00+00:00,26.44,8.48
2024-01-01 05:00:00+00:00,-1.06,21.13
2024-01-01 05:15:00+00:00,8.13,10.1
2024-01-01 05:30:00+00:00,43.73,3.03
2024-01-01 05:45:00+00:00,71.01,3.05
2024-01-01 06:00:00+00:00,-8.41,7.83
2024-01-01 06:15:00+00:00,10.13,14.28
2024-01-01 06:30:00+00:00,104.96,4.0
2024-01-01 06:45:00+00:00,110.7,10.05
2024-01-01 07:00:00+00:00,8.09,7.08
2024-01-01 07:15:00+00:00,12.67,8.68
2024-01-01 07:30:00+00:00,27.2,9.5
2024-01-01 07:45:00+00:00,40.72,3.53
2024-01-01 08:00:00+00:00,17.17,26.55
2024-01-01 08:15:00+00:00,19.27,21.03
2024-01-01 08:30:00+00:00,10.78,22.78
2024-01-01 08:45:00+00:00,14.65,29.58
2024-01-01 09:00:00+00:00,20.08,12.75
2024-01-01 09:15:00+00:00,9.96,11.85
2024-01-01 09:30:00+00:00,7.34,9.48
2024-01-01 09:45:00+00:00,-3.42,11.2
2024-01-01 10:00:00+00:00,5.15,14.05
2024-01-01 10:15:00+00:00,2.59,11.98
2024-01-01 10:30:00+00:00,2.65,13.33
2024-01-01 10:45:00+00:00,-2.71,12.78
2024-01-01 11:00:00+00:00,7.29,8.4
2024-01-01 11:15:00+00:00,0.11,15.4
2024-01-01 11:30:00+00:00,-21.15,26.43
2024-01-01 11:45:00+00:00,-15.21,32.48
2024-01-01 12:00:00+00:00,-5.73,32.9
2024-01-01 12:15:00+00:00,-2.54,11.03
2024-01-01 12:30:00+00:00,-7.94,18.68
2024-01-01 12:45:00+00:00,2.7,14.33
2024-01-01 13:00:00+00:00,-19.49,18.8
2024-01-01 13:15:00+00:00,-6.45,8.73
2024-01-01 13:30:00+00:00,6.84,7.88
2024-01-01 13:45:00+00:00,24.38,20.35
2024-01-01 14:00:00+00:00,-10.17,10.98
2024-01-01 14:15:00+00:00,32.68,9.98
2024-01-01 14:30:00+00:00,41.88,10.83
2024-01-01 14:45:00+00:00,45.42,12.5
2024-01-01 15:00:00+00:00,21.07,27.6
2024-01-01 15:15:00+00:00,39.45,18.4
2024-01-01 15:30:00+00:00,58.56,10.48
2024-01-01 15:45:00+00:00,64.24,24.35
2024-01-01 16:00:00+00:00,15.37,
2024-01-01 16:15:00+00:00,15.37,
2024-01-01 16:30:00+00:00,59.36,25.43
2024-01-01 16:45:00+00:00,64.86,44.15
2024-01-01 17:00:00+00:00,50.36,15.5
2024-01-01 17:15:00+00:00,53.4,13.33
2024-01-01 17:30:00+00:00,63.4,17.8
2024-01-01 17:45:00+00:00,53.52,24.4
2024-01-01 18:00:00+00:00,67.99,10.1
2024-01-01 18:15:00+00:00,54.89,20.03
2024-01-01 18:30:00+00:00,41.87,21.1
2024-01-01 18:45:00+00:00,43.43,14.43
2024-01-01 19:00:00+00:00,78.6,3.28
2024-01-01 19:15:00+00:00,152.89,9.03
2024-01-01 19:30:00+00:00,38.02,9.13
2024-01-01 19:45:00+00:00,-27.1,5.53
2024-01-01 20:00:00+00:00,51.73,38.3
2024-01-01 20:15:00+00:00,47.1,48.83
2024-01-01 20:30:00+00:00,45.0,58.48
2024-01-01 20:45:00+00:00,25.34,16.7
2024-01-01 21:00:00+00:00,45.71,30.05
2024-01-01 21:15:00+00:00,43.66,18.85
2024-01-01 21:30:00+00:00,25.67,30.4
2024-01-01 21:45:00+00:00,26.25,32.0
2024-01-01 22:00:00+00:00,67.02,
2024-01-01 22:15:00+00:00,39.58,
2024-01-01 22:30:00+00:00,-24.86,
2024-01-01 22:45:00+00:00,-81.02,6.0
2024-01-01 23:00:00+00:00,91.35,9.68
2024-01-01 23:15:00+00:00,4.67,6.18
2024-01-01 23:30:00+00:00,-47.07,
2024-01-01 23:45:00+00:00,-50.64,6.83
2024-01-02 00:00:00+00:00,24.94,29.03
2024-01-02 00:15:00+00:00,4.65,4.05
2024-01-02 00:30:00+00:00,-52.74,3.33
2024-01-02 00:45:00+00:00,-49.66,
2024-01-02 01:00:00+00:00,18.74,26.95
2024-01-02 01:15:00+00:00,-7.4,3.83
2024-01-02 01:30:00+00:00,-121.55,
2024-01-02 01:45:00+00:00,-121.55,
2024-01-02 02:00:00+00:00,21.67,18.05
2024-01-02 02:15:00+00:00,-27.97,4.05
2024-01-02 02:30:00+00:00,-13.61,3.25
2024-01-02 02:45:00+00:00,-28.81,3.7
2024-01-02 03:00:00+00:00,-56.13,
2024-01-02 03:15:00+00:00,16.43,3.15
2024-01-02 03:30:00+00:00,-23.35,4.1
2024-01-02 03:45:00+00:00,-10.74,2.53
2024-01-02 04:00:00+00:00,-25.14,2.68
2024-01-02 04:15:00+00:00,-33.42,
2024-01-02 04:30:00+00:00,-17.62,5.43
2024-01-02 04:45:00+00:00,28.46,33.45
2024-01-02 05:00:00+00:00,-127.6,9.85
2024-01-02 05:15:00+00:00,-106.25,
2024-01-02 05:30:00+00:00,29.07,
2024-01-02 05:45:00+00:00,43.28,7.55
2024-01-02 06:00:00+00:00,33.34,40.5
2024-01-02 06:15:00+00:00,40.06,34.2
2024-01-02 06:30:00+00:00,56.99,33.85
2024-01-02 06:45:00+00:00,65.86,52.0
2024-01-02 07:00:00+00:00,42.64,34.65
2024-01-02 07:15:00+00:00,51.52,19.45
2024-01-02 07:30:00+00:00,59.06,17.48
2024-01-02 07:45:00+00:00,61.14,40.35
2024-01-02 08:00:00+00:00,62.42,28.15
2024-01-02 08:15:00+00:00,63.62,19.63
2024-01-02 08:30:00+00:00,68.13,31.45
2024-01-02 08:45:00+00:00,64.89,39.0
2024-01-02 09:00:00+00:00,74.54,7.9
2024-01-02 09:15:00+00:00,70.76,10.25
2024-01-02 09:30:00+00:00,73.63,10.23
2024-01-02 09:45:00+00:00,75.03,9.9
2024-01-02 10:00:00+00:00,66.28,11.43
2024-01-02 10:15:00+00:00,73.86,6.95
2024-01-02 10:30:00+00:00,78.56,12.63
2024-01-02 10:45:00+00:00,82.92,20.6
2024-01-02 11:00:00+00:00,72.81,8.75
2024-01-02 11:15:00+00:00,77.29,2.53
2024-01-02 11:30:00+00:00,54.93,
2024-01-02 11:45:00+00:00,54.93,
2024-01-02 12:00:00+00:00,79.33,14.98
2024-01-02 12:15:00+00:00,79.25,14.0
2024-01-02 12:30:00+00:00,26.39,
2024-01-02 12:45:00+00:00,26.39,
2024-01-02 13:00:00+00:00,29.62,
2024-01-02 13:15:00+00:00,77.62,3.63
2024-01-02 13:30:00+00:00,75.57,3.75
2024-01-02 13:45:00+00:00,77.79,10.43
2024-01-02 14:00:00+00:00,64.0,
2024-01-02 14:15:00+00:00,64.0,
2024-01-02 14:30:00+00:00,64.0,
2024-01-02 14:45:00+00:00,74.72,32.38
2024-01-02 15:00:00+00:00,55.0,4.5
2024-01-02 15:15:00+00:00,55.0,4.5
2024-01-02 15:30:00+00:00,80.96,21.05
2024-01-02 15:45:00+00:00,86.98,30.4
2024-01-02 16:00:00+00:00,80.6,46.75
2024-01-02 16:15:00+00:00,82.41,13.63
2024-01-02 16:30:00+00:00,78.79,21.33
2024-01-02 16:45:00+00:00,72.33,45.13
2024-01-02 17:00:00+00:00,86.85,16.03
2024-01-02 17:15:00+00:00,69.51,35.53
2024-01-02 17:30:00+00:00,72.22,65.0
2024-01-02 17:45:00+00:00,65.46,75.18
2024-01-02 18:00:00+00:00,78.2,13.6
2024-01-02 18:15:00+00:00,70.37,12.68
2024-01-02 18:30:00+00:00,60.37,11.18
2024-01-02 18:45:00+00:00,40.59,21.38
2024-01-02 19:00:00+00:00,101.03,19.33
2024-01-02 19:15:00+00:00,98.97,20.75
2024-01-02 19:30:00+00:00,95.51,8.58
2024-01-02 19:45:00+00:00,34.06,36.85
2024-01-02 20:00:00+00:00,120.7,20.45
2024-01-02 20:15:00+00:00,74.49,2.85
2024-01-02 20:30:00+00:00,94.92,7.0
2024-01-02 20:45:00+00:00,16.4,16.93
2024-01-02 21:00:00+00:00,56.52,14.8
2024-01-02 21:15:00+00:00,33.63,16.95
2024-01-02 21:30:00+00:00,27.48,9.93
2024-01-02 21:45:00+00:00,3.01,33.18
2024-01-02 22:00:00+00:00,40.65,28.08
2024-01-02 22:15:00+00:00,16.93,9.85
2024-01-02 22:30:00+00:00,14.67,34.05
2024-01-02 22:45:00+00:00,-2.29,78.23
2024-01-02 23:00:00+00:00,42.45,44.45
2024-01-02 23:15:00+00:00,15.59,30.63
2024-01-02 23:30:00+00:00,7.18,24.7
2024-01-02 23:45:00+00:00,0.13,41.48
2024-01-03 00:00:00+00:00,73.45,32.53
2024-01-03 00:15:00+00:00,12.46,38.38
2024-01-03 00:30:00+00:00,0.39,31.35
2024-01-03 00:45:00+00:00,-5.01,54.15
2024-01-03 01:00:00+00:00,48.16,12.65
2024-01-03 01:15:00+00:00,42.84,14.98
2024-01-03 01:30:00+00:00,15.33,16.73
2024-01-03 01:45:00+00:00,1.65,40.63
2024-01-03 02:00:00+00:00,32.91,28.2
2024-01-03 02:15:00+00:00,16.04,18.45
2024-01-03 02:30:00+00:00,10.3,12.48
2024-01-03 02:45:00+00:00,6.83,17.33
2024-01-03 03:00:00+00:00,10.59,9.0
2024-01-03 03:15:00+00:00,2.31,8.38
2024-01-03 03:30:00+00:00,11.24,14.55
2024-01-03 03:45:00+00:00,21.76,8.58
2024-01-03 04:00:00+00:00,-6.33,7.95
2024-01-03 04:15:00+00:00,-4.57,8.73
2024-01-03 04:30:00+00:00,11.61,12.75
2024-01-03 04:45:00+00:00,64.83,9.0
2024-01-03 05:00:00+00:00,-2.23,10.5
2024-01-03 05:15:00+00:00,9.75,16.45
2024-01-03 05:30:00+00:00,43.51,18.25
2024-01-03 05:45:00+00:00,68.11,27.33
2024-01-03 06:00:00+00:00,29.06,27.83
2024-01-03 06:15:00+00:00,53.21,12.45
2024-01-03 06:30:00+00:00,73.79,25.08
2024-01-03 06:45:00+00:00,76.59,39.1
2024-01-03 07:00:00+00:00,52.01,36.08
2024-01-03 07:15:00+00:00,66.51,27.43
2024-01-03 07:30:00+00:00,72.53,39.9
2024-01-03 07:45:00+00:00,70.95,52.98
2024-01-03 08:00:00+00:00,76.81,18.88
2024-01-03 08:15:00+00:00,76.7,9.93
2024-01-03 08:30:00+00:00,85.26,4.98
2024-01-03 08:45:00+00:00,70.81,8.4
2024-01-03 09:00:00+00:00,135.28,
2024-01-03 09:15:00+00:00,70.64,17.9
2024-01-03 09:30:00+00:00,62.02,23.95
2024-01-03 09:45:00+00:00,48.86,18.98
2024-01-03 10:00:00+00:00,119.18,4.35
2024-01-03 10:15:00+00:00,61.74,15.98
2024-01-03 10:30:00+00:00,66.41,11.65
2024-01-03 10:45:00+00:00,54.13,20.53
2024-01-03 11:00:00+00:00,70.08,3.8
2024-01-03 11:15:00+00:00,53.85,4.98
2024-01-03 11:30:00+00:00,58.91,9.7
2024-01-03 11:45:00+00:00,58.86,11.55
2024-01-03 12:00:00+00:00,49.47,9.7
2024-01-03 12:15:00+00:00,63.13,12.08
2024-01-03 12:30:00+00:00,78.21,18.68
2024-01-03 12:45:00+00:00,88.46,21.08
2024-01-03 13:00:00+00:00,45.98,19.23
2024-01-03 13:15:00+00:00,62.2,20.0
2024-01-03 13:30:00+00:00,72.93,32.7
2024-01-03 13:45:00+00:00,89.89,33.05
2024-01-03 14:00:00+00:00,48.69,33.0
2024-01-03 14:15:00+00:00,69.99,20.65
2024-01-03 14:30:00+00:00,87.03,20.95
2024-01-03 14:45:00+00:00,90.22,28.05
2024-01-03 15:00:00+00:00,54.23,36.88
2024-01-03 15:15:00+00:00,66.2,22.53
2024-01-03 15:30:00+00:00,85.89,17.18
2024-01-03 15:45:00+00:00,91.93,39.15
2024-01-03 16:00:00+00:00,66.52,27.18
2024-01-03 16:15:00+00:00,83.62,11.75
2024-01-03 16:30:00+00:00,87.98,12.33
2024-01-03 16:45:00+00:00,92.61,27.28
2024-01-03 17:00:00+00:00,89.45,8.05
2024-01-03 17:15:00+00:00,90.34,8.33
2024-01-03 17:30:00+00:00,87.74,8.63
2024-01-03 17:45:00+00:00,88.95,19.35
2024-01-03 18:00:00+00:00,124.6,9.88
2024-01-03 18:15:00+00:00,89.36,21.15
2024-01-03 18:30:00+00:00,82.98,30.98
2024-01-03 18:45:00+00:00,65.68,32.5
2024-01-03 19:00:00+00:00,90.11,20.4
2024-01-03 19:15:00+00:00,88.12,23.73
2024-01-03 19:30:00+00:00,72.88,17.83
2024-01-03 19:45:00+00:00,62.46,34.78
2024-01-03 20:00:00+00:00,86.38,15.63
2024-01-03 20:15:00+00:00,48.09,
2024-01-03 20:30:00+00:00,48.09,
2024-01-03 20:45:00+00:00,48.09,
2024-01-03 21:00:00+00:00,92.56,24.18
2024-01-03 21:15:00+00:00,72.89,13.3
2024-01-03 21:30:00+00:00,59.97,39.18
2024-01-03 21:45:00+00:00,43.55,40.1
2024-01-03 22:00:00+00:00,80.33,75.9
2024-01-03 22:15:00+00:00,58.96,38.6
2024-01-03 22:30:00+00:00,47.24,22.18
2024-01-03 22:45:00+00:00,34.16,33.85
2024-01-03 23:00:00+00:00,73.51,26.75
2024-01-03 23:15:00+00:00,53.74,13.0
2024-01-03 23:30:00+00:00,46.47,19.88
2024-01-03 23:45:00+00:00,38.68,23.9
2024-01-04 00:00:00+00:00,65.67,34.1
2024-01-04 00:15:00+00:00,54.23,32.48
2024-01-04 00:30:00+00:00,35.21,29.93
2024-01-04 00:45:00+00:00,0.88,51.48
2024-01-04 01:00:00+00:00,57.91,40.45
2024-01-04 01:15:00+00:00,32.66,17.48
2024-01-04 01:30:00+00:00,10.01,23.23
2024-01-04 01:45:00+00:00,-8.09,31.93
2024-01-04 02:00:00+00:00,26.2,18.38
2024-01-04 02:15:00+00:00,3.26,29.0
2024-01-04 02:30:00+00:00,-0.82,30.3
2024-01-04 02:45:00+00:00,-2.29,32.95
2024-01-04 03:00:00+00:00,-3.65,21.83
2024-01-04 03:15:00+00:00,1.28,27.33
2024-01-04 03:30:00+00:00,20.49,23.83
2024-01-04 03:45:00+00:00,38.29,58.9
2024-01-04 04:00:00+00:00,1.53,25.0
2024-01-04 04:15:00+00:00,13.04,22.25
2024-01-04 04:30:00+00:00,60.95,19.93
2024-01-04 04:45:00+00:00,72.16,25.0
2024-01-04 05:00:00+00:00,55.71,41.0
2024-01-04 05:15:00+00:00,58.05,28.95
2024-01-04 05:30:00+00:00,84.08,25.78
2024-01-04 05:45:00+00:00,88.92,39.4
2024-01-04 06:00:00+00:00,62.03,68.7
2024-01-04 06:15:00+00:00,79.0,36.8
2024-01-04 06:30:00+00:00,96.51,26.98
2024-01-04 06:45:00+00:00,139.76,36.9
2024-01-04 07:00:00+00:00,71.59,32.52
2024-01-04 07:15:00+00:00,87.87,26.53
2024-01-04 07:30:00+00:00,94.58,37.43
2024-01-04 07:45:00+00:00,98.44,72.5
2024-01-04 08:00:00+00:00,89.94,52.0
2024-01-04 08:15:00+00:00,89.14,58.13
2024-01-04 08:30:00+00:00,92.44,36.48
2024-01-04 08:45:00+00:00,75.71,44.68
2024-01-04 09:00:00+00:00,109.92,12.5
2024-01-04 09:15:00+00:00,108.41,
2024-01-04 09:30:00+00:00,76.09,13.48
2024-01-04 09:45:00+00:00,64.6,11.58
2024-01-04 10:00:00+00:00,98.92,6.25
2024-01-04 10:15:00+00:00,90.51,
2024-01-04 10:30:00+00:00,69.57,4.73
2024-01-04 10:45:00+00:00,90.51,
2024-01-04 11:00:00+00:00,91.46,26.55
2024-01-04 11:15:00+00:00,83.6,14.05
2024-01-04 11:30:00+00:00,92.49,14.95
2024-01-04 11:45:00+00:00,97.95,28.9
2024-01-04 12:00:00+00:00,79.26,25.03
2024-01-04 12:15:00+00:00,82.33,35.28
2024-01-04 12:30:00+00:00,82.5,27.5
2024-01-04 12:45:00+00:00,95.32,54.2
2024-01-04 13:00:00+00:00,70.87,28.45
2024-01-04 13:15:00+00:00,82.01,30.93
2024-01-04 13:30:00+00:00,104.76,47.2
2024-01-04 13:45:00+00:00,111.73,47.65
2024-01-04 14:00:00+00:00,72.94,23.88
2024-01-04 14:15:00+00:00,91.03,31.15
2024-01-04 14:30:00+00:00,103.78,11.28
2024-01-04 14:45:00+00:00,113.95,13.68
2024-01-04 15:00:00+00:00,53.04,
2024-01-04 15:15:00+00:00,56.32,
2024-01-04 15:30:00+00:00,31.25,
2024-01-04 15:45:00+00:00,123.01,9.45
2024-01-04 16:00:00+00:00,98.34,10.13
2024-01-04 16:15:00+00:00,13.03,
2024-01-04 16:30:00+00:00,141.2,
2024-01-04 16:45:00+00:00,162.87,4.28
2024-01-04 17:00:00+00:00,144.15,
2024-01-04 17:15:00+00:00,135.01,
2024-01-04 17:30:00+00:00,34.97,
2024-01-04 17:45:00+00:00,79.71,3.98
2024-01-04 18:00:00+00:00,195.58,2.5
2024-01-04 18:15:00+00:00,127.68,
2024-01-04 18:30:00+00:00,81.22,5.63
2024-01-04 18:45:00+00:00,85.2,2.73
2024-01-04 19:00:00+00:00,119.05,14.53
2024-01-04 19:15:00+00:00,104.44,11.93
2024-01-04 19:30:00+00:00,70.01,6.1
2024-01-04 19:45:00+00:00,69.54,19.23
2024-01-04 20:00:00+00:00,107.88,41.0
2024-01-04 20:15:00+00:00,97.99,31.63
2024-01-04 20:30:00+00:00,74.86,37.83
2024-01-04 20:45:00+00:00,67.68,48.93
2024-01-04 21:00:00+00:00,87.9,14.6
2024-01-04 21:15:00+00:00,92.66,15.58
2024-01-04 21:30:00+00:00,82.5,35.23
2024-01-04 21:45:00+00:00,73.34,40.88
2024-01-04 22:00:00+00:00,109.38,6.08
2024-01-04 22:15:00+00:00,113.91,5.38
2024-01-04 22:30:00+00:00,81.97,9.68
2024-01-04 22:45:00+00:00,33.31,15.95
2024-01-04 23:00:00+00:00,98.99,43.73
2024-01-04 23:15:00+00:00,88.87,13.85
2024-01-04 23:30:00+00:00,73.83,33.7
2024-01-04 23:45:00+00:00,62.57,48.18
2024-01-05 00:00:00+00:00,90.65,29.7
2024-01-05 00:15:00+00:00,76.81,18.1
2024-01-05 00:30:00+00:00,72.59,15.73
2024-01-05 00:45:00+00:00,64.87,30.9
2024-01-05 01:00:00+00:00,84.13,
2024-01-05 01:15:00+00:00,71.39,5.93
2024-01-05 01:30:00+00:00,65.14,6.8
2024-01-05 01:45:00+00:00,46.77,6.25
2024-01-05 02:00:00+00:00,86.0,9.95
2024-01-05 02:15:00+00:00,39.84,9.58
2024-01-05 02:30:00+00:00,39.26,7.03
2024-01-05 02:45:00+00:00,30.87,9.85
2024-01-05 03:00:00+00:00,38.6,17.75
2024-01-05 03:15:00+00:00,42.55,15.28
2024-01-05 03:30:00+00:00,49.97,4.33
2024-01-05 03:45:00+00:00,59.42,18.13
2024-01-05 04:00:00+00:00,35.41,20.33
2024-01-05 04:15:00+00:00,48.44,24.53
2024-01-05 04:30:00+00:00,39.06,13.38
2024-01-05 04:45:00+00:00,76.39,57.3
2024-01-05 05:00:00+00:00,44.13,44.93
2024-01-05 05:15:00+00:00,74.3,52.75
2024-01-05 05:30:00+00:00,87.29,34.05
2024-01-05 05:45:00+00:00,88.02,54.7
2024-01-05 06:00:00+00:00,67.15,28.2
2024-01-05 06:15:00+00:00,86.78,29.2
2024-01-05 06:30:00+00:00,92.88,35.48
2024-01-05 06:45:00+00:00,97.52,37.4
2024-01-05 07:00:00+00:00,82.12,25.5
2024-01-05 07:15:00+00:00,98.37,39.58
2024-01-05 07:30:00+00:00,101.5,39.05
2024-01-05 07:45:00+00:00,98.38,59.5
2024-01-05 08:00:00+00:00,96.4,47.05
2024-01-05 08:15:00+00:00,93.62,33.1
2024-01-05 08:30:00+00:00,92.54,10.7
2024-01-05 08:45:00+00:00,83.48,24.25
2024-01-05 09:00:00+00:00,100.39,34.55
2024-01-05 09:15:00+00:00,92.09,27.23
2024-01-05 09:30:00+00:00,85.53,45.48
2024-01-05 09:45:00+00:00,77.95,49.3
2024-01-05 10:00:00+00:00,87.62,34.1
2024-01-05 10:15:00+00:00,90.83,14.2
2024-01-05 10:30:00+00:00,85.27,65.13
2024-01-05 10:45:00+00:00,89.71,60.48
2024-01-05 11:00:00+00:00,94.22,21.48
2024-01-05 11:15:00+00:00,86.96,30.25
2024-01-05 11:30:00+00:00,82.45,54.43
2024-01-05 11:45:00+00:00,83.86,67.62
2024-01-05 12:00:00+00:00,89.61,20.33
2024-01-05 12:15:00+00:00,90.73,12.9
2024-01-05 12:30:00+00:00,87.35,9.88
2024-01-05 12:45:00+00:00,89.86,13.48
2024-01-05 13:00:00+00:00,89.82,16.15
2024-01-05 13:15:00+00:00,94.18,12.58
2024-01-05 13:30:00+00:00,96.28,21.95
2024-01-05 13:45:00+00:00,99.76,29.6
2024-01-05 14:00:00+00:00,92.08,20.15
2024-01-05 14:15:00+00:00,86.43,34.48
2024-01-05 14:30:00+00:00,94.67,34.35
2024-01-05 14:45:00+00:00,96.32,62.78
2024-01-05 15:00:00+00:00,88.31,45.75
2024-01-05 15:15:00+00:00,96.28,29.8
2024-01-05 15:30:00+00:00,105.19,20.8
2024-01-05 15:45:00+00:00,107.61,35.1
2024-01-05 16:00:00+00:00,95.87,26.3
2024-01-05 16:15:00+00:00,103.82,19.05
2024-01-05 16:30:00+00:00,114.43,30.28
2024-01-05 16:45:00+00:00,112.15,42.08
2024-01-05 17:00:00+00:00,115.29,13.58
2024-01-05 17:15:00+00:00,107.98,4.5
2024-01-05 17:30:00+00:00,101.81,10.15
2024-01-05 17:45:00+00:00,95.35,27.85
2024-01-05 18:00:00+00:00,115.99,72.0
2024-01-05 18:15:00+00:00,100.08,27.98
2024-01-05 18:30:00+00:00,94.27,29.3
2024-01-05 18:45:00+00:00,82.61,29.75
2024-01-05 19:00:00+00:00,109.39,17.25
2024-01-05 19:15:00+00:00,99.98,30.73
2024-01-05 19:30:00+00:00,85.28,20.3
2024-01-05 19:45:00+00:00,78.09,19.33
2024-01-05 20:00:00+00:00,104.09,45.23
2024-01-05 20:15:00+00:00,99.94,36.13
2024-01-05 20:30:00+00:00,85.86,19.65
2024-01-05 20:45:00+00:00,72.68,33.8
2024-01-05 21:00:00+00:00,98.92,39.08
2024-01-05 21:15:00+00:00,87.82,12.55
2024-01-05 21:30:00+00:00,92.62,26.03
2024-01-05 21:45:00+00:00,86.0,19.85
2024-01-05 22:00:00+00:00,93.97,20.5
2024-01-05 22:15:00+00:00,87.92,9.85
2024-01-05 22:30:00+00:00,82.3,6.05
2024-01-05 22:45:00+00:00,78.08,21.1
2024-01-05 23:00:00+00:00,98.35,25.53
2024-01-05 23:15:00+00:00,88.67,22.15
2024-01-05 23:30:00+00:00,81.8,31.93
2024-01-05 23:45:00+00:00,76.14,49.45
2024-01-06 00:00:00+00:00,91.21,28.8
2024-01-06 00:15:00+00:00,91.18,24.2
2024-01-06 00:30:00+00:00,85.97,31.0
2024-01-06 00:45:00+00:00,78.01,39.55
2024-01-06 01:00:00+00:00,93.22,8.85
2024-01-06 01:15:00+00:00,88.95,13.83
2024-01-06 01:30:00+00:00,82.99,14.58
2024-01-06 01:45:00+00:00,76.29,14.75
2024-01-06 02:00:00+00:00,88.67,13.83
2024-01-06 02:15:00+00:00,85.59,13.45
2024-01-06 02:30:00+00:00,83.12,10.4
2024-01-06 02:45:00+00:00,78.15,9.15
2024-01-06 03:00:00+00:00,89.36,15.0
2024-01-06 03:15:00+00:00,85.43,26.65
2024-01-06 03:30:00+00:00,91.42,8.43
2024-01-06 03:45:00+00:00,20.54,3.6
2024-01-06 04:00:00+00:00,77.35,18.83
2024-01-06 04:15:00+00:00,80.91,24.75
2024-01-06 04:30:00+00:00,85.8,24.53
2024-01-06 04:45:00+00:00,89.92,25.33
2024-01-06 05:00:00+00:00,76.09,25.85
2024-01-06 05:15:00+00:00,82.34,25.0
2024-01-06 05:30:00+00:00,95.51,20.73
2024-01-06 05:45:00+00:00,92.94,34.3
2024-01-06 06:00:00+00:00,77.42,35.98
2024-01-06 06:15:00+00:00,84.97,27.78
2024-01-06 06:30:00+00:00,94.06,33.43
2024-01-06 06:45:00+00:00,100.68,51.95
2024-01-06 07:00:00+00:00,83.28,43.2
2024-01-06 07:15:00+00:00,88.7,33.0
2024-01-06 07:30:00+00:00,91.87,45.78
2024-01-06 07:45:00+00:00,97.3,55.57
2024-01-06 08:00:00+00:00,78.61,30.53
2024-01-06 08:15:00+00:00,96.42,20.55
2024-01-06 08:30:00+00:00,93.24,22.58
2024-01-06 08:45:00+00:00,96.09,38.75
2024-01-06 09:00:00+00:00,90.82,26.5
2024-01-06 09:15:00+00:00,87.82,29.2
2024-01-06 09:30:00+00:00,93.84,17.1
2024-01-06 09:45:00+00:00,95.98,28.88
2024-01-06 10:00:00+00:00,92.21,6.35
2024-01-06 10:15:00+00:00,96.4,9.03
2024-01-06 10:30:00+00:00,95.9,22.55
2024-01-06 10:45:00+00:00,90.45,29.93
2024-01-06 11:00:00+00:00,102.55,33.2
2024-01-06 11:15:00+00:00,96.22,17.85
2024-01-06 11:30:00+00:00,92.59,7.85
2024-01-06 11:45:00+00:00,85.55,15.8
2024-01-06 12:00:00+00:00,100.05,
2024-01-06 12:15:00+00:00,131.6,3.35
2024-01-06 12:30:00+00:00,52.94,
2024-01-06 12:45:00+00:00,122.11,2.6
2024-01-06 13:00:00+00:00,80.9,4.23
2024-01-06 13:15:00+00:00,93.75,3.45
2024-01-06 13:30:00+00:00,92.18,2.83
2024-01-06 13:45:00+00:00,134.25,8.45
2024-01-06 14:00:00+00:00,84.96,9.38
2024-01-06 14:15:00+00:00,100.67,8.23
2024-01-06 14:30:00+00:00,116.62,
2024-01-06 14:45:00+00:00,101.96,
2024-01-06 15:00:00+00:00,70.12,7.3
2024-01-06 15:15:00+00:00,82.61,
2024-01-06 15:30:00+00:00,102.99,
2024-01-06 15:45:00+00:00,147.46,9.58
2024-01-06 16:00:00+00:00,72.64,
2024-01-06 16:15:00+00:00,93.2,
2024-01-06 16:30:00+00:00,185.74,26.38
2024-01-06 16:45:00+00:00,93.2,
2024-01-06 17:00:00+00:00,119.83,15.35
2024-01-06 17:15:00+00:00,114.69,22.03
2024-01-06 17:30:00+00:00,115.07,18.25
2024-01-06 17:45:00+00:00,104.47,22.63
2024-01-06 18:00:00+00:00,137.09,20.73
2024-01-06 18:15:00+00:00,112.61,14.93
2024-01-06 18:30:00+00:00,107.44,12.55
2024-01-06 18:45:00+00:00,100.54,17.23
2024-01-06 19:00:00+00:00,124.03,17.55
2024-01-06 19:15:00+00:00,113.11,14.53
2024-01-06 19:30:00+00:00,97.09,34.78
