dates,con,gen,off,inj,price [€/MWh],cleared_volume [MW]
2025-01-05 20:30:00+00:00,,,0.0,4.125,42.97,1229.7
2025-01-05 20:45:00+00:00,,,0.0,3.975,42.97,1229.7
2025-01-05 21:00:00+00:00,,,0.0,0.49,34.88,1217.0
2025-01-05 21:15:00+00:00,,,0.335,0.0,34.88,1217.0
2025-01-05 21:30:00+00:00,,,6.9,0.0,34.88,1217.0
2025-01-05 21:45:00+00:00,,,19.875,0.0,34.88,1217.0
2025-01-05 22:00:00+00:00,,,21.55,0.0,20.36,1170.5
2025-01-05 22:15:00+00:00,,,18.725,0.0,20.36,1170.5
2025-01-05 22:30:00+00:00,,,12.0,0.0,20.36,1170.5
2025-01-05 22:45:00+00:00,,,16.85,0.0,20.36,1170.5
