dates,con,gen,off,inj,price [€/MWh],cleared_volume [MW]
2025-02-17 15:00:00+00:00,,,58.25,0.0,143.09,640.825
2025-02-17 15:15:00+00:00,,,35.25,0.0,143.09,640.825
2025-02-17 15:30:00+00:00,,,34.25,0.0,143.09,640.825
2025-02-17 15:45:00+00:00,,,6.725,0.0,143.09,640.825
2025-02-17 16:00:00+00:00,,,56.75,0.0,181.75,845.15
2025-02-17 16:15:00+00:00,,,32.75,0.0,181.75,845.15
2025-02-17 16:30:00+00:00,,,32.25,0.0,181.75,845.15
2025-02-17 16:45:00+00:00,,,31.25,0.0,181.75,845.15
2025-02-17 17:00:00+00:00,,,31.5,0.0,235.44,874.65
2025-02-17 17:15:00+00:00,,,29.75,0.0,235.44,874.65
2025-02-17 17:30:00+00:00,,,29.75,0.0,235.44,874.65
2025-02-17 17:45:00+00:00,,,29.5,0.0,235.44,874.65
2025-02-17 18:00:00+00:00,,,13.5,0.0,215.46,839.925
2025-02-17 18:15:00+00:00,,,17.8,0.0,215.46,839.925
2025-02-17 18:30:00+00:00,,,21.45,0.0,215.46,839.925
2025-02-17 18:45:00+00:00,,,27.75,0.0,215.46,839.925
2025-02-17 19:00:00+00:00,,,20.025,0.0,177.95,823.275
2025-02-17 19:15:00+00:00,,,29.0,0.0,177.95,823.275
2025-02-17 19:30:00+00:00,,,4.95,0.0,177.95,823.275
2025-02-17 19:45:00+00:00,,,4.625,0.0,177.95,823.275
2025-02-17 20:00:00+00:00,,,8.925,0.0,155.38,733.9
2025-02-17 20:15:00+00:00,,,19.3,0.0,155.38,733.9
2025-02-17 20:30:00+00:00,,,19.125,0.0,155.38,733.9
2025-02-17 20:45:00+00:00,,,28.25,0.0,155.38,733.9
2025-02-17 21:00:00+00:00,,,30.75,0.0,139.51,642.525
2025-02-17 21:15:00+00:00,,,30.5,0.0,139.51,642.525
2025-02-17 21:30:00+00:00,,,29.5,0.0,139.51,642.525
2025-02-17 21:45:00+00:00,,,13.85,0.0,139.51,642.525
2025-02-17 22:00:00+00:00,,,21.525,0.0,130.0,629.2
2025-02-17 22:15:00+00:00,,,21.975,0.0,130.0,629.2
2025-02-17 22:30:00+00:00,,,20.775,0.0,130.0,629.2
2025-02-17 22:45:00+00:00,,,28.0,0.0,130.0,629.2
2025-02-17 23:00:00+00:00,,,18.3,0.0,133.1,572.75
2025-02-17 23:15:00+00:00,,,30.75,0.0,133.1,572.75
2025-02-17 23:30:00+00:00,,,37.75,0.0,133.1,572.75
2025-02-17 23:45:00+00:00,,,10.025,0.0,133.1,572.75
2025-02-18 00:00:00+00:00,,,20.5,0.0,125.19,514.25
2025-02-18 00:15:00+00:00,,,27.25,0.0,125.19,514.25
2025-02-18 00:30:00+00:00,,,26.75,0.0,125.19,514.25
2025-02-18 00:45:00+00:00,,,27.0,0.0,125.19,514.25
2025-02-18 01:00:00+00:00,,,30.75,0.0,123.73,608.75
2025-02-18 01:15:00+00:00,,,32.0,0.0,123.73,608.75
2025-02-18 01:30:00+00:00,,,32.75,0.0,123.73,608.75
2025-02-18 01:45:00+00:00,,,40.0,0.0,123.73,608.75
2025-02-18 02:00:00+00:00,,,26.5,0.0,116.34,586.775
2025-02-18 02:15:00+00:00,,,18.05,0.0,116.34,586.775
2025-02-18 02:30:00+00:00,,,13.7,0.0,116.34,586.775
2025-02-18 02:45:00+00:00,,,0.0,13.1,116.34,586.775
2025-02-18 03:00:00+00:00,,,0.0,12.25,114.78,574.175
2025-02-18 03:15:00+00:00,,,0.0,21.375,114.78,574.175
2025-02-18 03:30:00+00:00,,,0.0,63.0,114.78,574.175
2025-02-18 03:45:00+00:00,,,0.0,91.75,114.78,574.175
2025-02-18 04:00:00+00:00,,,0.0,90.5,121.45,555.0
2025-02-18 04:15:00+00:00,,,0.0,79.25,121.45,555.0
2025-02-18 04:30:00+00:00,,,0.0,121.25,121.45,555.0
2025-02-18 04:45:00+00:00,,,0.0,192.5,121.45,555.0
2025-02-18 05:00:00+00:00,,,0.0,237.25,132.29,748.675
2025-02-18 05:15:00+00:00,,,0.0,229.25,132.29,748.675
2025-02-18 05:30:00+00:00,,,0.0,250.5,132.29,748.675
2025-02-18 05:45:00+00:00,,,0.0,275.25,132.29,748.675
2025-02-18 06:00:00+00:00,,,0.0,354.75,170.9,940.25
2025-02-18 06:15:00+00:00,,,0.0,327.0,170.9,940.25
2025-02-18 06:30:00+00:00,,,0.0,311.25,170.9,940.25
2025-02-18 06:45:00+00:00,,,0.0,179.25,170.9,940.25
2025-02-18 07:00:00+00:00,,,0.0,297.0,193.8,946.45
2025-02-18 07:15:00+00:00,,,0.0,317.25,193.8,946.45
2025-02-18 07:30:00+00:00,,,0.0,344.0,193.8,946.45
2025-02-18 07:45:00+00:00,,,0.0,307.0,193.8,946.45
2025-02-18 08:00:00+00:00,,,0.0,248.25,143.91,920.35
2025-02-18 08:15:00+00:00,,,0.0,179.5,143.91,920.35
2025-02-18 08:30:00+00:00,,,0.0,139.0,143.91,920.35
2025-02-18 08:45:00+00:00,,,0.0,102.0,143.91,920.35
2025-02-18 09:00:00+00:00,,,0.0,144.0,125.0,686.75
2025-02-18 09:15:00+00:00,,,0.0,82.0,125.0,686.75
2025-02-18 09:30:00+00:00,,,0.0,70.5,125.0,686.75
2025-02-18 09:45:00+00:00,,,0.0,82.75,125.0,686.75
2025-02-18 10:00:00+00:00,,,0.0,52.75,110.66,611.75
2025-02-18 10:15:00+00:00,,,0.0,26.75,110.66,611.75
2025-02-18 10:30:00+00:00,,,0.0,21.45,110.66,611.75
2025-02-18 10:45:00+00:00,,,0.0,1.1025,110.66,611.75
2025-02-18 11:00:00+00:00,,,0.0,25.0,100.26,590.5
2025-02-18 11:15:00+00:00,,,13.6,0.0,100.26,590.5
2025-02-18 11:30:00+00:00,,,26.0,0.0,100.26,590.5
2025-02-18 11:45:00+00:00,,,30.5,0.0,100.26,590.5
2025-02-18 12:00:00+00:00,,,29.75,0.0,91.25,593.225
2025-02-18 12:15:00+00:00,,,32.5,0.0,91.25,593.225
2025-02-18 12:30:00+00:00,,,31.5,0.0,91.25,593.225
2025-02-18 12:45:00+00:00,,,59.75,0.0,91.25,593.225
2025-02-18 13:00:00+00:00,,,43.5,0.0,100.29,622.525
2025-02-18 13:15:00+00:00,,,63.75,0.0,100.29,622.525
2025-02-18 13:30:00+00:00,,,64.5,0.0,100.29,622.525
2025-02-18 13:45:00+00:00,,,18.7,0.0,100.29,622.525
2025-02-18 14:00:00+00:00,,,60.75,0.0,111.36,697.4
2025-02-18 14:15:00+00:00,,,59.25,0.0,111.36,697.4
2025-02-18 14:30:00+00:00,,,67.5,0.0,111.36,697.4
2025-02-18 14:45:00+00:00,,,43.0,0.0,111.36,697.4
2025-02-18 15:00:00+00:00,,,65.0,0.0,126.12,771.075
2025-02-18 15:15:00+00:00,,,62.0,0.0,126.12,771.075
2025-02-18 15:30:00+00:00,,,61.5,0.0,126.12,771.075
2025-02-18 15:45:00+00:00,,,47.0,0.0,126.12,771.075
2025-02-18 16:00:00+00:00,,,30.5,0.0,152.81,964.25
2025-02-18 16:15:00+00:00,,,33.5,0.0,152.81,964.25
2025-02-18 16:30:00+00:00,,,11.9,0.0,152.81,964.25
2025-02-18 16:45:00+00:00,,,25.75,0.0,152.81,964.25
2025-02-18 17:00:00+00:00,,,22.775,0.0,169.68,1116.95
2025-02-18 17:15:00+00:00,,,23.4,0.0,169.68,1116.95
2025-02-18 17:30:00+00:00,,,23.1,0.0,169.68,1116.95
2025-02-18 17:45:00+00:00,,,19.6,0.0,169.68,1116.95
2025-02-18 18:00:00+00:00,,,29.5,0.0,156.65,1007.05
2025-02-18 18:15:00+00:00,,,56.25,0.0,156.65,1007.05
2025-02-18 18:30:00+00:00,,,35.25,0.0,156.65,1007.05
2025-02-18 18:45:00+00:00,,,32.25,0.0,156.65,1007.05
2025-02-18 19:00:00+00:00,,,24.45,0.0,142.66,836.825
2025-02-18 19:15:00+00:00,,,29.0,0.0,142.66,836.825
2025-02-18 19:30:00+00:00,,,42.25,0.0,142.66,836.825
2025-02-18 19:45:00+00:00,,,24.05,0.0,142.66,836.825
2025-02-18 20:00:00+00:00,,,30.75,0.0,131.31,867.825
2025-02-18 20:15:00+00:00,,,16.95,0.0,131.31,867.825
2025-02-18 20:30:00+00:00,,,16.15,0.0,131.31,867.825
2025-02-18 20:45:00+00:00,,,20.6,0.0,131.31,867.825
2025-02-18 21:00:00+00:00,,,20.45,0.0,122.56,881.15
2025-02-18 21:15:00+00:00,,,3.075,0.0,122.56,881.15
2025-02-18 21:30:00+00:00,,,21.525,0.0,122.56,881.15
2025-02-18 21:45:00+00:00,,,19.2,0.0,122.56,881.15
2025-02-18 22:00:00+00:00,,,0.0,4.825,115.32,872.4
2025-02-18 22:15:00+00:00,,,0.39,0.0,115.32,872.4
2025-02-18 22:30:00+00:00,,,1.27,0.0,115.32,872.4
2025-02-18 22:45:00+00:00,,,0.0,8.075,115.32,872.4
2025-02-18 23:00:00+00:00,,,21.8,0.0,105.48,717.725
2025-02-18 23:15:00+00:00,,,21.15,0.0,105.48,717.725
2025-02-18 23:30:00+00:00,,,23.65,0.0,105.48,717.725
2025-02-18 23:45:00+00:00,,,25.25,0.0,105.48,717.725
2025-02-19 00:00:00+00:00,,,26.0,0.0,100.17,666.725
2025-02-19 00:15:00+00:00,,,21.875,0.0,100.17,666.725
2025-02-19 00:30:00+00:00,,,21.85,0.0,100.17,666.725
2025-02-19 00:45:00+00:00,,,26.25,0.0,100.17,666.725
2025-02-19 01:00:00+00:00,,,32.0,0.0,100.21,703.9
2025-02-19 01:15:00+00:00,,,32.5,0.0,100.21,703.9
2025-02-19 01:30:00+00:00,,,33.75,0.0,100.21,703.9
2025-02-19 01:45:00+00:00,,,32.25,0.0,100.21,703.9
2025-02-19 02:00:00+00:00,,,31.0,0.0,98.07,751.1
2025-02-19 02:15:00+00:00,,,34.0,0.0,98.07,751.1
2025-02-19 02:30:00+00:00,,,39.0,0.0,98.07,751.1
2025-02-19 02:45:00+00:00,,,33.25,0.0,98.07,751.1
2025-02-19 03:00:00+00:00,,,20.925,0.0,95.15,750.525
2025-02-19 03:15:00+00:00,,,14.075,0.0,95.15,750.525
2025-02-19 03:30:00+00:00,,,17.35,0.0,95.15,750.525
2025-02-19 03:45:00+00:00,,,9.675,0.0,95.15,750.525
2025-02-19 04:00:00+00:00,,,0.0,3.55,99.75,692.7
2025-02-19 04:15:00+00:00,,,0.0,17.475,99.75,692.7
2025-02-19 04:30:00+00:00,,,0.0,49.25,99.75,692.7
2025-02-19 04:45:00+00:00,,,0.0,114.5,99.75,692.7
2025-02-19 05:00:00+00:00,,,0.0,140.25,116.76,911.5
2025-02-19 05:15:00+00:00,,,0.0,125.75,116.76,911.5
2025-02-19 05:30:00+00:00,,,0.0,111.0,116.76,911.5
2025-02-19 05:45:00+00:00,,,0.0,76.5,116.76,911.5
2025-02-19 06:00:00+00:00,,,0.0,61.5,149.08,1156.85
2025-02-19 06:15:00+00:00,,,0.0,110.5,149.08,1156.85
2025-02-19 06:30:00+00:00,,,0.0,116.75,149.08,1156.85
2025-02-19 06:45:00+00:00,,,0.0,105.5,149.08,1156.85
2025-02-19 07:00:00+00:00,,,0.0,142.25,166.96,1207.35
2025-02-19 07:15:00+00:00,,,0.0,120.0,166.96,1207.35
2025-02-19 07:30:00+00:00,,,0.0,94.75,166.96,1207.35
2025-02-19 07:45:00+00:00,,,0.0,109.5,166.96,1207.35
2025-02-19 08:00:00+00:00,,,0.0,124.0,135.4,1047.45
2025-02-19 08:15:00+00:00,,,0.0,86.25,135.4,1047.45
2025-02-19 08:30:00+00:00,,,0.0,92.5,135.4,1047.45
2025-02-19 08:45:00+00:00,,,0.0,90.75,135.4,1047.45
2025-02-19 09:00:00+00:00,,,0.0,91.0,118.72,947.325
2025-02-19 09:15:00+00:00,,,0.0,43.75,118.72,947.325
2025-02-19 09:30:00+00:00,,,0.0,16.625,118.72,947.325
2025-02-19 09:45:00+00:00,,,0.0,38.0,118.72,947.325
2025-02-19 10:00:00+00:00,,,0.0,56.5,115.19,795.45
2025-02-19 10:15:00+00:00,,,0.0,23.05,115.19,795.45
2025-02-19 10:30:00+00:00,,,0.0,19.9,115.19,795.45
2025-02-19 10:45:00+00:00,,,0.0,50.0,115.19,795.45
2025-02-19 11:00:00+00:00,,,0.0,71.75,118.0,752.8
2025-02-19 11:15:00+00:00,,,0.0,15.35,118.0,752.8
2025-02-19 11:30:00+00:00,,,34.25,0.0,118.0,752.8
2025-02-19 11:45:00+00:00,,,32.75,0.0,118.0,752.8
2025-02-19 12:00:00+00:00,,,41.25,0.0,105.5,827.575
2025-02-19 12:15:00+00:00,,,56.25,0.0,105.5,827.575
2025-02-19 12:30:00+00:00,,,45.25,0.0,105.5,827.575
2025-02-19 12:45:00+00:00,,,68.75,0.0,105.5,827.575
2025-02-19 13:00:00+00:00,,,60.0,0.0,102.84,939.35
2025-02-19 13:15:00+00:00,,,62.75,0.0,102.84,939.35
2025-02-19 13:30:00+00:00,,,59.75,0.0,102.84,939.35
2025-02-19 13:45:00+00:00,,,33.0,0.0,102.84,939.35
2025-02-19 14:00:00+00:00,,,51.75,0.0,118.71,1007.925
2025-02-19 14:15:00+00:00,,,34.0,0.0,118.71,1007.925
2025-02-19 14:30:00+00:00,,,41.25,0.0,118.71,1007.925
2025-02-19 14:45:00+00:00,,,47.0,0.0,118.71,1007.925
2025-02-19 15:00:00+00:00,,,11.825,0.0,115.1,1262.0
2025-02-19 15:15:00+00:00,,,51.0,0.0,115.1,1262.0
2025-02-19 15:30:00+00:00,,,41.0,0.0,115.1,1262.0
2025-02-19 15:45:00+00:00,,,53.0,0.0,115.1,1262.0
2025-02-19 16:00:00+00:00,,,28.5,0.0,132.16,1316.025
2025-02-19 16:15:00+00:00,,,31.25,0.0,132.16,1316.025
2025-02-19 16:30:00+00:00,,,34.25,0.0,132.16,1316.025
2025-02-19 16:45:00+00:00,,,6.75,0.0,132.16,1316.025
2025-02-19 17:00:00+00:00,,,43.25,0.0,147.77,1442.325
2025-02-19 17:15:00+00:00,,,25.25,0.0,147.77,1442.325
2025-02-19 17:30:00+00:00,,,23.125,0.0,147.77,1442.325
2025-02-19 17:45:00+00:00,,,30.0,0.0,147.77,1442.325
2025-02-19 18:00:00+00:00,,,24.75,0.0,147.75,1331.925
2025-02-19 18:15:00+00:00,,,24.325,0.0,147.75,1331.925
2025-02-19 18:30:00+00:00,,,27.75,0.0,147.75,1331.925
2025-02-19 18:45:00+00:00,,,23.925,0.0,147.75,1331.925
2025-02-19 19:00:00+00:00,,,22.825,0.0,124.22,1177.8
2025-02-19 19:15:00+00:00,,,9.4,0.0,124.22,1177.8
2025-02-19 19:30:00+00:00,,,9.125,0.0,124.22,1177.8
2025-02-19 19:45:00+00:00,,,15.325,0.0,124.22,1177.8
2025-02-19 20:00:00+00:00,,,8.925,0.0,116.5,1031.325
2025-02-19 20:15:00+00:00,,,8.525,0.0,116.5,1031.325
2025-02-19 20:30:00+00:00,,,6.0,0.0,116.5,1031.325
2025-02-19 20:45:00+00:00,,,0.0,0.0925,116.5,1031.325
2025-02-19 21:00:00+00:00,,,9.3,0.0,116.91,990.125
2025-02-19 21:15:00+00:00,,,9.7,0.0,116.91,990.125
2025-02-19 21:30:00+00:00,,,7.8,0.0,116.91,990.125
2025-02-19 21:45:00+00:00,,,9.525,0.0,116.91,990.125
2025-02-19 22:00:00+00:00,,,0.0,4.775,103.38,860.975
2025-02-19 22:15:00+00:00,,,4.825,0.0,103.38,860.975
2025-02-19 22:30:00+00:00,,,0.0,5.375,103.38,860.975
2025-02-19 22:45:00+00:00,,,0.0,3.625,103.38,860.975
2025-02-19 23:00:00+00:00,,,22.325,0.0,88.8,828.675
2025-02-19 23:15:00+00:00,,,27.75,0.0,88.8,828.675
2025-02-19 23:30:00+00:00,,,20.45,0.0,88.8,828.675
2025-02-19 23:45:00+00:00,,,18.5,0.0,88.8,828.675
2025-02-20 00:00:00+00:00,,,23.85,0.0,87.86,686.925
2025-02-20 00:15:00+00:00,,,23.95,0.0,87.86,686.925
2025-02-20 00:30:00+00:00,,,25.75,0.0,87.86,686.925
2025-02-20 00:45:00+00:00,,,26.5,0.0,87.86,686.925
2025-02-20 01:00:00+00:00,,,27.25,0.0,87.3,613.225
2025-02-20 01:15:00+00:00,,,37.75,0.0,87.3,613.225
2025-02-20 01:30:00+00:00,,,34.0,0.0,87.3,613.225
2025-02-20 01:45:00+00:00,,,31.5,0.0,87.3,613.225
2025-02-20 02:00:00+00:00,,,56.5,0.0,85.44,561.875
2025-02-20 02:15:00+00:00,,,44.75,0.0,85.44,561.875
2025-02-20 02:30:00+00:00,,,65.75,0.0,85.44,561.875
2025-02-20 02:45:00+00:00,,,39.25,0.0,85.44,561.875
2025-02-20 03:00:00+00:00,,,34.25,0.0,83.94,645.625
2025-02-20 03:15:00+00:00,,,0.0,0.6925,83.94,645.625
2025-02-20 03:30:00+00:00,,,24.975,0.0,83.94,645.625
2025-02-20 03:45:00+00:00,,,0.0,10.175,83.94,645.625
2025-02-20 04:00:00+00:00,,,0.0,9.05,85.08,680.7
2025-02-20 04:15:00+00:00,,,0.0,29.5,85.08,680.7
2025-02-20 04:30:00+00:00,,,0.0,20.2,85.08,680.7
2025-02-20 04:45:00+00:00,,,0.0,103.0,85.08,680.7
2025-02-20 05:00:00+00:00,,,0.0,106.25,92.9,806.825
2025-02-20 05:15:00+00:00,,,0.0,119.0,92.9,806.825
2025-02-20 05:30:00+00:00,,,0.0,113.0,92.9,806.825
2025-02-20 05:45:00+00:00,,,0.0,104.75,92.9,806.825
2025-02-20 06:00:00+00:00,,,0.0,158.75,111.33,947.25
2025-02-20 06:15:00+00:00,,,0.0,190.75,111.33,947.25
2025-02-20 06:30:00+00:00,,,0.0,272.75,111.33,947.25
2025-02-20 06:45:00+00:00,,,0.0,191.0,111.33,947.25
2025-02-20 07:00:00+00:00,,,0.0,190.25,130.43,1020.425
2025-02-20 07:15:00+00:00,,,0.0,192.25,130.43,1020.425
2025-02-20 07:30:00+00:00,,,0.0,137.25,130.43,1020.425
2025-02-20 07:45:00+00:00,,,0.0,126.5,130.43,1020.425
2025-02-20 08:00:00+00:00,,,0.0,69.0,118.0,933.425
2025-02-20 08:15:00+00:00,,,0.0,56.0,118.0,933.425
2025-02-20 08:30:00+00:00,,,0.0,60.5,118.0,933.425
2025-02-20 08:45:00+00:00,,,0.0,55.5,118.0,933.425
2025-02-20 09:00:00+00:00,,,0.0,31.25,99.39,967.275
2025-02-20 09:15:00+00:00,,,0.0,35.5,99.39,967.275
2025-02-20 09:30:00+00:00,,,0.0,18.175,99.39,967.275
2025-02-20 09:45:00+00:00,,,0.0,17.25,99.39,967.275
2025-02-20 10:00:00+00:00,,,0.0,64.5,87.58,899.575
2025-02-20 10:15:00+00:00,,,0.0,43.25,87.58,899.575
2025-02-20 10:30:00+00:00,,,0.0,6.725,87.58,899.575
2025-02-20 10:45:00+00:00,,,4.1,0.0,87.58,899.575
2025-02-20 11:00:00+00:00,,,0.0,16.25,87.39,781.75
2025-02-20 11:15:00+00:00,,,0.0,7.15,87.39,781.75
2025-02-20 11:30:00+00:00,,,33.75,0.0,87.39,781.75
2025-02-20 11:45:00+00:00,,,41.75,0.0,87.39,781.75
2025-02-20 12:00:00+00:00,,,57.0,0.0,84.6,757.4
2025-02-20 12:15:00+00:00,,,39.5,0.0,84.6,757.4
2025-02-20 12:30:00+00:00,,,20.325,0.0,84.6,757.4
2025-02-20 12:45:00+00:00,,,66.75,0.0,84.6,757.4
2025-02-20 13:00:00+00:00,,,26.25,0.0,85.08,799.175
2025-02-20 13:15:00+00:00,,,28.75,0.0,85.08,799.175
2025-02-20 13:30:00+00:00,,,47.25,0.0,85.08,799.175
2025-02-20 13:45:00+00:00,,,43.5,0.0,85.08,799.175
2025-02-20 14:00:00+00:00,,,50.5,0.0,89.45,819.625
2025-02-20 14:15:00+00:00,,,33.25,0.0,89.45,819.625
2025-02-20 14:30:00+00:00,,,35.5,0.0,89.45,819.625
2025-02-20 14:45:00+00:00,,,28.75,0.0,89.45,819.625
2025-02-20 15:00:00+00:00,,,40.25,0.0,95.82,807.025
2025-02-20 15:15:00+00:00,,,27.75,0.0,95.82,807.025
2025-02-20 15:30:00+00:00,,,24.925,0.0,95.82,807.025
2025-02-20 15:45:00+00:00,,,7.95,0.0,95.82,807.025
2025-02-20 16:00:00+00:00,,,22.15,0.0,111.69,889.925
2025-02-20 16:15:00+00:00,,,21.575,0.0,111.69,889.925
2025-02-20 16:30:00+00:00,,,36.5,0.0,111.69,889.925
2025-02-20 16:45:00+00:00,,,49.25,0.0,111.69,889.925
2025-02-20 17:00:00+00:00,,,33.25,0.0,119.92,1126.075
2025-02-20 17:15:00+00:00,,,19.95,0.0,119.92,1126.075
2025-02-20 17:30:00+00:00,,,20.3,0.0,119.92,1126.075
2025-02-20 17:45:00+00:00,,,19.8,0.0,119.92,1126.075
2025-02-20 18:00:00+00:00,,,12.425,0.0,128.31,997.7
2025-02-20 18:15:00+00:00,,,21.625,0.0,128.31,997.7
2025-02-20 18:30:00+00:00,,,16.075,0.0,128.31,997.7
2025-02-20 18:45:00+00:00,,,0.0,2.775,128.31,997.7
2025-02-20 19:00:00+00:00,,,30.25,0.0,115.42,879.625
2025-02-20 19:15:00+00:00,,,21.25,0.0,115.42,879.625
2025-02-20 19:30:00+00:00,,,15.65,0.0,115.42,879.625
2025-02-20 19:45:00+00:00,,,19.875,0.0,115.42,879.625
2025-02-20 20:00:00+00:00,,,4.475,0.0,98.39,818.525
2025-02-20 20:15:00+00:00,,,22.05,0.0,98.39,818.525
2025-02-20 20:30:00+00:00,,,21.1,0.0,98.39,818.525
2025-02-20 20:45:00+00:00,,,10.175,0.0,98.39,818.525
2025-02-20 21:00:00+00:00,,,21.65,0.0,94.82,734.775
2025-02-20 21:15:00+00:00,,,16.7,0.0,94.82,734.775
2025-02-20 21:30:00+00:00,,,16.3,0.0,94.82,734.775
2025-02-20 21:45:00+00:00,,,15.725,0.0,94.82,734.775
2025-02-20 22:00:00+00:00,,,15.625,0.0,85.56,634.0
2025-02-20 22:15:00+00:00,,,15.3,0.0,85.56,634.0
2025-02-20 22:30:00+00:00,,,15.075,0.0,85.56,634.0
2025-02-20 22:45:00+00:00,,,14.75,0.0,85.56,634.0
2025-02-20 23:00:00+00:00,,,9.075,0.0,74.68,415.625
2025-02-20 23:15:00+00:00,,,11.275,0.0,74.68,415.625
2025-02-20 23:30:00+00:00,,,0.0,3.95,74.68,415.625
2025-02-20 23:45:00+00:00,,,0.0,4.65,74.68,415.625
2025-02-21 00:00:00+00:00,,,1.565,0.0,70.13,378.5
2025-02-21 00:15:00+00:00,,,0.0,0.935,70.13,378.5
2025-02-21 00:30:00+00:00,,,2.35,0.0,70.13,378.5
2025-02-21 00:45:00+00:00,,,4.65,0.0,70.13,378.5
2025-02-21 01:00:00+00:00,,,19.975,0.0,73.05,470.875
2025-02-21 01:15:00+00:00,,,25.75,0.0,73.05,470.875
2025-02-21 01:30:00+00:00,,,28.5,0.0,73.05,470.875
2025-02-21 01:45:00+00:00,,,26.0,0.0,73.05,470.875
2025-02-21 02:00:00+00:00,,,48.0,0.0,72.56,457.55
2025-02-21 02:15:00+00:00,,,19.025,0.0,72.56,457.55
2025-02-21 02:30:00+00:00,,,14.625,0.0,72.56,457.55
2025-02-21 02:45:00+00:00,,,8.55,0.0,72.56,457.55
2025-02-21 03:00:00+00:00,,,34.0,0.0,69.02,477.775
2025-02-21 03:15:00+00:00,,,32.75,0.0,69.02,477.775
2025-02-21 03:30:00+00:00,,,31.0,0.0,69.02,477.775
2025-02-21 03:45:00+00:00,,,5.975,0.0,69.02,477.775
2025-02-21 04:00:00+00:00,,,4.625,0.0,68.78,470.525
2025-02-21 04:15:00+00:00,,,0.0,0.1575,68.78,470.525
2025-02-21 04:30:00+00:00,,,6.5,0.0,68.78,470.525
2025-02-21 04:45:00+00:00,,,0.0,35.25,68.78,470.525
2025-02-21 05:00:00+00:00,,,0.0,62.75,72.43,464.175
2025-02-21 05:15:00+00:00,,,0.0,132.0,72.43,464.175
2025-02-21 05:30:00+00:00,,,0.0,149.0,72.43,464.175
2025-02-21 05:45:00+00:00,,,0.0,183.5,72.43,464.175
2025-02-21 06:00:00+00:00,,,0.0,159.25,100.23,594.525
2025-02-21 06:15:00+00:00,,,0.0,140.75,100.23,594.525
2025-02-21 06:30:00+00:00,,,0.0,77.75,100.23,594.525
2025-02-21 06:45:00+00:00,,,0.0,71.75,100.23,594.525
2025-02-21 07:00:00+00:00,,,0.0,150.0,103.33,677.625
2025-02-21 07:15:00+00:00,,,0.0,97.0,103.33,677.625
2025-02-21 07:30:00+00:00,,,0.0,217.5,103.33,677.625
2025-02-21 07:45:00+00:00,,,0.0,221.75,103.33,677.625
2025-02-21 08:00:00+00:00,,,0.0,178.25,107.55,524.825
2025-02-21 08:15:00+00:00,,,0.0,155.0,107.55,524.825
2025-02-21 08:30:00+00:00,,,0.0,109.25,107.55,524.825
2025-02-21 08:45:00+00:00,,,0.0,52.75,107.55,524.825
2025-02-21 09:00:00+00:00,,,0.0,37.5,88.39,436.225
2025-02-21 09:15:00+00:00,,,0.0,39.5,88.39,436.225
2025-02-21 09:30:00+00:00,,,0.0,57.5,88.39,436.225
2025-02-21 09:45:00+00:00,,,0.0,52.0,88.39,436.225
2025-02-21 10:00:00+00:00,,,0.0,29.25,72.61,424.425
2025-02-21 10:15:00+00:00,,,0.0,40.25,72.61,424.425
2025-02-21 10:30:00+00:00,,,0.0,22.975,72.61,424.425
2025-02-21 10:45:00+00:00,,,3.8,0.0,72.61,424.425
2025-02-21 11:00:00+00:00,,,9.05,0.0,66.85,546.075
2025-02-21 11:15:00+00:00,,,13.9,0.0,66.85,546.075
2025-02-21 11:30:00+00:00,,,17.725,0.0,66.85,546.075
2025-02-21 11:45:00+00:00,,,24.925,0.0,66.85,546.075
2025-02-21 12:00:00+00:00,,,22.125,0.0,63.85,557.325
2025-02-21 12:15:00+00:00,,,34.0,0.0,63.85,557.325
2025-02-21 12:30:00+00:00,,,20.7,0.0,63.85,557.325
2025-02-21 12:45:00+00:00,,,19.975,0.0,63.85,557.325
2025-02-21 13:00:00+00:00,,,26.25,0.0,63.63,440.15
2025-02-21 13:15:00+00:00,,,22.6,0.0,63.63,440.15
2025-02-21 13:30:00+00:00,,,26.0,0.0,63.63,440.15
2025-02-21 13:45:00+00:00,,,26.25,0.0,63.63,440.15
2025-02-21 14:00:00+00:00,,,19.15,0.0,71.8,471.45
2025-02-21 14:15:00+00:00,,,40.5,0.0,71.8,471.45
2025-02-21 14:30:00+00:00,,,42.5,0.0,71.8,471.45
2025-02-21 14:45:00+00:00,,,18.875,0.0,71.8,471.45
2025-02-21 15:00:00+00:00,,,41.75,0.0,88.2,589.95
2025-02-21 15:15:00+00:00,,,47.0,0.0,88.2,589.95
2025-02-21 15:30:00+00:00,,,49.0,0.0,88.2,589.95
2025-02-21 15:45:00+00:00,,,49.0,0.0,88.2,589.95
2025-02-21 16:00:00+00:00,,,25.25,0.0,95.76,742.575
2025-02-21 16:15:00+00:00,,,0.0,4.725,95.76,742.575
2025-02-21 16:30:00+00:00,,,26.25,0.0,95.76,742.575
2025-02-21 16:45:00+00:00,,,0.0,7.4,95.76,742.575
2025-02-21 17:00:00+00:00,,,29.25,0.0,101.1,871.5
2025-02-21 17:15:00+00:00,,,29.75,0.0,101.1,871.5
2025-02-21 17:30:00+00:00,,,39.75,0.0,101.1,871.5
2025-02-21 17:45:00+00:00,,,0.0,4.075,101.1,871.5
2025-02-21 18:00:00+00:00,,,31.0,0.0,88.48,815.8
