dates,con,gen,off,inj,price [€/MWh],cleared_volume [MW],price,off_mwh,inj_mwh,charge_mwh,discharge_mwh,soc_mwh,net_grid_baseline,net_grid_with_bess
2025-01-02 23:15:00+00:00,,,3.3,0.0,105.68,1530.725,105.68,0.000825,0.0,0.0,0.0,-0.0,0.000825,0.000825
2025-01-02 23:30:00+00:00,,,13.8,0.0,105.68,1530.725,105.68,0.0034500000000000004,0.0,0.0,0.0,0.0,0.0034500000000000004,0.0034500000000000004
2025-01-02 23:45:00+00:00,,,1.7175,0.0,105.68,1530.725,105.68,0.000429375,0.0,0.0,0.0,0.0,0.000429375,0.000429375
2025-01-03 00:00:00+00:00,,,5.55,0.0,98.54,1470.575,98.54,0.0013875,0.0,0.1236125,0.0,0.11743187499999999,0.0013875,0.125
2025-01-03 00:15:00+00:00,,,0.0,0.335,98.54,1470.575,98.54,0.0,8.375e-05,0.125,0.0,0.23618187499999996,-8.375e-05,0.12491625
2025-01-03 00:30:00+00:00,,,0.0,2.625,98.54,1470.575,98.54,0.0,0.00065625,0.125,0.0,0.35493187499999995,-0.00065625,0.12434375
2025-01-03 00:45:00+00:00,,,0.0,2.675,98.54,1470.575,98.54,0.0,0.00066875,0.125,0.0,0.4736818749999999,-0.00066875,0.12433125
2025-01-03 01:00:00+00:00,,,0.0,0.10725,92.04,1412.1,92.04,0.0,2.68125e-05,0.125,0.0,0.5924318749999999,-2.68125e-05,0.1249731875
2025-01-03 01:15:00+00:00,,,18.125,0.0,92.04,1412.1,92.04,0.00453125,0.0,0.12046875,0.0,0.7068771874999998,0.00453125,0.125
2025-01-03 01:30:00+00:00,,,18.275,0.0,92.04,1412.1,92.04,0.00456875,0.0,0.12043125,0.0,0.821286875,0.00456875,0.125
2025-01-03 01:45:00+00:00,,,14.325,0.0,92.04,1412.1,92.04,0.00358125,0.0,0.12141875,0.0,0.9366346874999999,0.00358125,0.125
2025-01-03 02:00:00+00:00,,,16.975,0.0,89.37,1407.85,89.37,0.00424375,0.0,0.12075625000000001,0.0,1.0513531249999999,0.00424375,0.125
2025-01-03 02:15:00+00:00,,,18.1,0.0,89.37,1407.85,89.37,0.004525,0.0,0.12047500000000001,0.0,1.1658043749999998,0.004525,0.125
2025-01-03 02:30:00+00:00,,,18.575,0.0,89.37,1407.85,89.37,0.0046437499999999994,0.0,0.12035625,0.0,1.2801428124999998,0.0046437499999999994,0.125
2025-01-03 02:45:00+00:00,,,20.675,0.0,89.37,1407.85,89.37,0.005168750000000001,0.0,0.11983125,0.0,1.3939824999999997,0.005168750000000001,0.125
2025-01-03 03:00:00+00:00,,,31.25,0.0,80.99,1210.775,80.99,0.0078125,0.0,0.1171875,0.0,1.5053106249999997,0.0078125,0.125
2025-01-03 03:15:00+00:00,,,21.8,0.0,80.99,1210.775,80.99,0.00545,0.0,0.11955000000000002,0.0,1.6188831249999995,0.00545,0.12500000000000003
2025-01-03 03:30:00+00:00,,,32.75,0.0,80.99,1210.775,80.99,0.0081875,0.0,0.11681250000000001,0.0,1.7298549999999997,0.0081875,0.125
2025-01-03 03:45:00+00:00,,,9.8,0.0,80.99,1210.775,80.99,0.0024500000000000004,0.0,0.12255000000000002,0.0,1.8462774999999996,0.0024500000000000004,0.12500000000000003
2025-01-03 04:00:00+00:00,,,21.625,0.0,99.97,1241.05,99.97,0.00540625,0.0,0.0,0.0,1.8462774999999996,0.00540625,0.00540625
2025-01-03 04:15:00+00:00,,,42.75,0.0,99.97,1241.05,99.97,0.0106875,0.0,0.0,0.0,1.8462774999999996,0.0106875,0.0106875
2025-01-03 04:30:00+00:00,,,22.95,0.0,99.97,1241.05,99.97,0.0057374999999999995,0.0,0.042731907894737256,0.0,1.8868728125,0.0057374999999999995,0.048469407894737256
2025-01-03 04:45:00+00:00,,,23.675,0.0,99.97,1241.05,99.97,0.00591875,0.0,0.11908125000000001,0.0,2.0,0.00591875,0.125
2025-01-03 05:00:00+00:00,,,0.1205,0.0,108.81,1399.825,108.81,3.0125e-05,0.0,0.0,0.0,2.0,3.0125e-05,3.0125e-05
2025-01-03 05:15:00+00:00,,,15.375,0.0,108.81,1399.825,108.81,0.00384375,0.0,0.0,0.0,2.0,0.00384375,0.00384375
2025-01-03 05:30:00+00:00,,,5.15,0.0,108.81,1399.825,108.81,0.0012875,0.0,0.0,0.0,2.0,0.0012875,0.0012875
2025-01-03 05:45:00+00:00,,,24.35,0.0,108.81,1399.825,108.81,0.0060875,0.0,0.0,0.0,2.0,0.0060875,0.0060875
2025-01-03 06:00:00+00:00,,,26.0,0.0,113.19,1450.625,113.19,0.0065,0.0,0.0,0.125,1.868421052631579,0.0065,-0.1185
2025-01-03 06:15:00+00:00,,,22.55,0.0,113.19,1450.625,113.19,0.0056375,0.0,0.0,0.125,1.736842105263158,0.0056375,-0.1193625
2025-01-03 06:30:00+00:00,,,25.25,0.0,113.19,1450.625,113.19,0.0063125,0.0,0.0,0.07325093750000021,1.6597358552631576,0.0063125,-0.06693843750000021
2025-01-03 06:45:00+00:00,,,16.975,0.0,113.19,1450.625,113.19,0.00424375,0.0,0.0,0.0,1.6597358552631576,0.00424375,0.00424375
2025-01-03 07:00:00+00:00,,,20.35,0.0,117.0,1561.7,117.0,0.0050875,0.0,0.0,0.125,1.5281569078947366,0.0050875,-0.1199125
2025-01-03 07:15:00+00:00,,,23.7,0.0,117.0,1561.7,117.0,0.005925,0.0,0.0,0.125,1.3965779605263156,0.005925,-0.119075
2025-01-03 07:30:00+00:00,,,24.275,0.0,117.0,1561.7,117.0,0.0060687499999999995,0.0,0.0,0.125,1.2649990131578945,0.0060687499999999995,-0.11893125
2025-01-03 07:45:00+00:00,,,22.475,0.0,117.0,1561.7,117.0,0.0056187500000000005,0.0,0.0,0.125,1.1334200657894735,0.0056187500000000005,-0.11938125
2025-01-03 08:00:00+00:00,,,18.375,0.0,147.51,1562.325,147.51,0.00459375,0.0,0.0,0.125,1.0018411184210523,0.00459375,-0.12040625
2025-01-03 08:15:00+00:00,,,14.65,0.0,147.51,1562.325,147.51,0.0036625,0.0,0.0,0.125,0.8702621710526314,0.0036625,-0.1213375
2025-01-03 08:30:00+00:00,,,28.75,0.0,147.51,1562.325,147.51,0.0071875,0.0,0.0,0.125,0.7386832236842102,0.0071875,-0.1178125
2025-01-03 08:45:00+00:00,,,8.975,0.0,147.51,1562.325,147.51,0.00224375,0.0,0.0,0.125,0.6071042763157892,0.00224375,-0.12275625
2025-01-03 09:00:00+00:00,,,28.0,0.0,145.19,1610.0,145.19,0.007,0.0,0.0,0.125,0.4755253289473682,0.007,-0.118
2025-01-03 09:15:00+00:00,,,0.0,9.075,145.19,1610.0,145.19,0.0,0.00226875,0.0,0.12273125000000001,0.3463345394736839,-0.00226875,-0.125
2025-01-03 09:30:00+00:00,,,0.0,12.6,145.19,1610.0,145.19,0.0,0.00315,0.0,0.12184999999999999,0.2180713815789471,-0.00315,-0.12499999999999999
2025-01-03 09:45:00+00:00,,,0.0,59.0,145.19,1610.0,145.19,0.0,0.01475,0.0,0.11024999999999999,0.10201874999999973,-0.01475,-0.12499999999999999
2025-01-03 10:00:00+00:00,,,0.0,77.25,101.44,1527.775,101.44,0.0,0.0193125,0.125,0.0,0.2207687499999997,-0.0193125,0.1056875
2025-01-03 10:15:00+00:00,,,0.0,92.0,101.44,1527.775,101.44,0.0,0.023,0.125,0.0,0.3395187499999997,-0.023,0.10200000000000001
2025-01-03 10:30:00+00:00,,,0.0,77.75,101.44,1527.775,101.44,0.0,0.0194375,0.125,0.0,0.45826874999999967,-0.0194375,0.1055625
2025-01-03 10:45:00+00:00,,,0.0,138.5,101.44,1527.775,101.44,0.0,0.034625,0.125,0.0,0.5770187499999997,-0.034625,0.090375
2025-01-03 11:00:00+00:00,,,0.0,181.5,95.63,1523.25,95.63,0.0,0.045375,0.125,0.0,0.6957687499999997,-0.045375,0.079625
2025-01-03 11:15:00+00:00,,,0.0,123.25,95.63,1523.25,95.63,0.0,0.0308125,0.125,0.0,0.8145187499999997,-0.0308125,0.09418750000000001
2025-01-03 11:30:00+00:00,,,0.0,68.0,95.63,1523.25,95.63,0.0,0.017,0.125,0.0,0.9332687499999998,-0.017,0.108
2025-01-03 11:45:00+00:00,,,0.0,39.0,95.63,1523.25,95.63,0.0,0.00975,0.125,0.0,1.0520187499999998,-0.00975,0.11525
2025-01-03 12:00:00+00:00,,,0.0,16.775,97.72,1575.2,97.72,0.0,0.0041937499999999996,0.125,0.0,1.1707687499999997,-0.0041937499999999996,0.12080625
2025-01-03 12:15:00+00:00,,,0.0,22.325,97.72,1575.2,97.72,0.0,0.005581249999999999,0.125,0.0,1.2895187499999998,-0.005581249999999999,0.11941875
2025-01-03 12:30:00+00:00,,,0.0,24.925,97.72,1575.2,97.72,0.0,0.00623125,0.125,0.0,1.40826875,-0.00623125,0.11876875
2025-01-03 12:45:00+00:00,,,8.5,0.0,97.72,1575.2,97.72,0.002125,0.0,0.122875,0.0,1.525,0.002125,0.125
2025-01-03 13:00:00+00:00,,,0.0,52.25,101.95,1639.5,101.95,0.0,0.0130625,0.125,0.0,1.6437499999999998,-0.0130625,0.1119375
2025-01-03 13:15:00+00:00,,,0.0,70.5,101.95,1639.5,101.95,0.0,0.017625,0.125,0.0,1.7625,-0.017625,0.107375
2025-01-03 13:30:00+00:00,,,0.0,60.5,101.95,1639.5,101.95,0.0,0.015125,0.125,0.0,1.8812499999999999,-0.015125,0.109875
2025-01-03 13:45:00+00:00,,,0.0,101.0,101.95,1639.5,101.95,0.0,0.02525,0.125,0.0,2.0,-0.02525,0.09975
2025-01-03 14:00:00+00:00,,,0.0,41.0,119.96,1755.2,119.96,0.0,0.01025,0.0,0.0,2.0,-0.01025,-0.01025
2025-01-03 14:15:00+00:00,,,0.0,44.25,119.96,1755.2,119.96,0.0,0.0110625,0.0,0.0,2.0,-0.0110625,-0.0110625
2025-01-03 14:30:00+00:00,,,0.0,32.25,119.96,1755.2,119.96,0.0,0.0080625,0.0,0.0,2.0,-0.0080625,-0.0080625
2025-01-03 14:45:00+00:00,,,0.0,29.75,119.96,1755.2,119.96,0.0,0.0074375,-0.0,0.0,2.0,-0.0074375,-0.0074375
2025-01-03 15:00:00+00:00,,,10.625,0.0,133.32,1870.55,133.32,0.00265625,0.0,0.0,0.0,2.0,0.00265625,0.00265625
2025-01-03 15:15:00+00:00,,,0.0,5.975,133.32,1870.55,133.32,0.0,0.0014937499999999999,0.0,0.0,2.0,-0.0014937499999999999,-0.0014937499999999999
2025-01-03 15:30:00+00:00,,,3.05,0.0,133.32,1870.55,133.32,0.0007624999999999999,0.0,0.0,0.0,2.0,0.0007624999999999999,0.0007624999999999999
2025-01-03 15:45:00+00:00,,,0.4625,0.0,133.32,1870.55,133.32,0.000115625,0.0,0.0,0.0,2.0,0.000115625,0.000115625
2025-01-03 16:00:00+00:00,,,26.0,0.0,158.28,1964.275,158.28,0.0065,0.0,0.0,0.125,1.868421052631579,0.0065,-0.1185
2025-01-03 16:15:00+00:00,,,26.0,0.0,158.28,1964.275,158.28,0.0065,0.0,0.0,0.125,1.736842105263158,0.0065,-0.1185
2025-01-03 16:30:00+00:00,,,54.25,0.0,158.28,1964.275,158.28,0.0135625,0.0,0.0,0.125,1.605263157894737,0.0135625,-0.1114375
2025-01-03 16:45:00+00:00,,,55.25,0.0,158.28,1964.275,158.28,0.0138125,0.0,0.0,0.125,1.473684210526316,0.0138125,-0.1111875
2025-01-03 17:00:00+00:00,,,25.75,0.0,166.95,2002.225,166.95,0.0064375,0.0,0.0,0.125,1.3421052631578947,0.0064375,-0.1185625
2025-01-03 17:15:00+00:00,,,26.75,0.0,166.95,2002.225,166.95,0.0066875,0.0,0.0,0.125,1.2105263157894737,0.0066875,-0.1183125
2025-01-03 17:30:00+00:00,,,53.25,0.0,166.95,2002.225,166.95,0.0133125,0.0,0.0,0.125,1.0789473684210527,0.0133125,-0.1116875
2025-01-03 17:45:00+00:00,,,34.75,0.0,166.95,2002.225,166.95,0.0086875,0.0,0.0,0.125,0.9473684210526316,0.0086875,-0.1163125
2025-01-03 18:00:00+00:00,,,51.5,0.0,161.94,1922.975,161.94,0.012875,0.0,0.0,0.125,0.8157894736842106,0.012875,-0.112125
2025-01-03 18:15:00+00:00,,,35.5,0.0,161.94,1922.975,161.94,0.008875,0.0,0.0,0.125,0.6842105263157896,0.008875,-0.116125
2025-01-03 18:30:00+00:00,,,44.25,0.0,161.94,1922.975,161.94,0.0110625,0.0,0.0,0.125,0.5526315789473685,0.0110625,-0.1139375
2025-01-03 18:45:00+00:00,,,27.5,0.0,161.94,1922.975,161.94,0.006875,0.0,0.0,0.125,0.42105263157894746,0.006875,-0.118125
2025-01-03 19:00:00+00:00,,,41.5,0.0,147.31,1816.35,147.31,0.010375,0.0,0.0,0.125,0.28947368421052644,0.010375,-0.114625
2025-01-03 19:15:00+00:00,,,17.125,0.0,147.31,1816.35,147.31,0.00428125,0.0,0.0,0.125,0.1578947368421054,0.00428125,-0.12071875
2025-01-03 19:30:00+00:00,,,17.95,0.0,147.31,1816.35,147.31,0.0044875,0.0,0.0,0.02500000000000013,0.13157894736842105,0.0044875,-0.020512500000000128
2025-01-03 19:45:00+00:00,,,18.5,0.0,147.31,1816.35,147.31,0.004625,0.0,0.0,0.125,0.0,0.004625,-0.120375
2025-01-03 20:00:00+00:00,,,18.05,0.0,124.91,1755.25,124.91,0.0045125,0.0,-0.0,0.0,-0.0,0.0045125,0.0045125
2025-01-03 20:15:00+00:00,,,13.75,0.0,124.91,1755.25,124.91,0.0034375,0.0,0.0,0.0,-0.0,0.0034375,0.0034375
2025-01-03 20:30:00+00:00,,,17.45,0.0,124.91,1755.25,124.91,0.0043625,0.0,0.0,0.0,-0.0,0.0043625,0.0043625
2025-01-03 20:45:00+00:00,,,15.4,0.0,124.91,1755.25,124.91,0.00385,0.0,0.0,0.0,-0.0,0.00385,0.00385
2025-01-03 21:00:00+00:00,,,15.475,0.0,138.25,1755.225,138.25,0.00386875,0.0,0.0,0.0,0.0,0.00386875,0.00386875
2025-01-03 21:15:00+00:00,,,16.075,0.0,138.25,1755.225,138.25,0.00401875,0.0,0.0,0.0,0.0,0.00401875,0.00401875
2025-01-03 21:30:00+00:00,,,15.325,0.0,138.25,1755.225,138.25,0.00383125,0.0,0.0,0.0,0.0,0.00383125,0.00383125
2025-01-03 21:45:00+00:00,,,15.45,0.0,138.25,1755.225,138.25,0.0038624999999999996,0.0,0.0,0.0,0.0,0.0038624999999999996,0.0038624999999999996
2025-01-03 22:00:00+00:00,,,16.075,0.0,136.75,1771.875,136.75,0.00401875,0.0,0.0,0.0,0.0,0.00401875,0.00401875
2025-01-03 22:15:00+00:00,,,15.3,0.0,136.75,1771.875,136.75,0.0038250000000000003,0.0,0.0,0.0,0.0,0.0038250000000000003,0.0038250000000000003
2025-01-03 22:30:00+00:00,,,14.975,0.0,136.75,1771.875,136.75,0.00374375,0.0,0.0,0.0,0.0,0.00374375,0.00374375
2025-01-03 22:45:00+00:00,,,15.35,0.0,136.75,1771.875,136.75,0.0038374999999999998,0.0,0.0,0.0,0.0,0.0038374999999999998,0.0038374999999999998
2025-01-03 23:00:00+00:00,,,0.0,5.65,115.0,1794.8,115.0,0.0,0.0014125000000000001,-0.0,0.0,0.0,-0.0014125000000000001,-0.0014125000000000001
2025-01-03 23:15:00+00:00,,,6.4,0.0,115.0,1794.8,115.0,0.0016,0.0,0.0,0.0,0.0,0.0016,0.0016
2025-01-03 23:30:00+00:00,,,15.425,0.0,115.0,1794.8,115.0,0.0038562500000000003,0.0,0.0,0.0,0.0,0.0038562500000000003,0.0038562500000000003
2025-01-03 23:45:00+00:00,,,7.5,0.0,115.0,1794.8,115.0,0.001875,0.0,0.0,0.0,0.0,0.001875,0.001875
2025-01-04 00:00:00+00:00,,,0.0,5.25,105.11,1710.125,105.11,0.0,0.0013125,-0.0,0.0,-0.0,-0.0013125,-0.0013125
2025-01-04 00:15:00+00:00,,,2.85,0.0,105.11,1710.125,105.11,0.0007125,0.0,0.0,0.0,0.0,0.0007125,0.0007125
2025-01-04 00:30:00+00:00,,,0.0,1.86,105.11,1710.125,105.11,0.0,0.000465,0.03433190789473646,0.0,0.03261531249999963,-0.000465,0.03386690789473646
2025-01-04 00:45:00+00:00,,,0.0,2.525,105.11,1710.125,105.11,0.0,0.00063125,0.125,0.0,0.15136531249999963,-0.00063125,0.12436875
2025-01-04 01:00:00+00:00,,,18.375,0.0,96.77,1651.325,96.77,0.00459375,0.0,0.12040625000000002,0.0,0.2657512499999996,0.00459375,0.12500000000000003
2025-01-04 01:15:00+00:00,,,18.825,0.0,96.77,1651.325,96.77,0.0047062499999999995,0.0,0.12029375000000002,0.0,0.38003031249999963,0.0047062499999999995,0.12500000000000003
2025-01-04 01:30:00+00:00,,,19.25,0.0,96.77,1651.325,96.77,0.0048125,0.0,0.1201875,0.0,0.4942084374999996,0.0048125,0.125
2025-01-04 01:45:00+00:00,,,6.825,0.0,96.77,1651.325,96.77,0.00170625,0.0,0.12329375000000001,0.0,0.6113374999999995,0.00170625,0.125
2025-01-04 02:00:00+00:00,,,0.0,4.025,94.7,1627.125,94.7,0.0,0.00100625,0.125,0.0,0.7300874999999996,-0.00100625,0.12399375
2025-01-04 02:15:00+00:00,,,0.9,0.0,94.7,1627.125,94.7,0.000225,0.0,0.124775,0.0,0.8486237499999996,0.000225,0.125
2025-01-04 02:30:00+00:00,,,24.125,0.0,94.7,1627.125,94.7,0.00603125,0.0,0.11896875000000001,0.0,0.9616440624999996,0.00603125,0.125
2025-01-04 02:45:00+00:00,,,17.1,0.0,94.7,1627.125,94.7,0.004275,0.0,0.120725,0.0,1.0763328124999996,0.004275,0.125
2025-01-04 03:00:00+00:00,,,15.85,0.0,96.32,1647.05,96.32,0.0039625,0.0,0.12103750000000002,0.0,1.1913184374999997,0.0039625,0.12500000000000003
2025-01-04 03:15:00+00:00,,,0.0,2.675,96.32,1647.05,96.32,0.0,0.00066875,0.125,0.0,1.3100684374999996,-0.00066875,0.12433125
2025-01-04 03:30:00+00:00,,,4.0,0.0,96.32,1647.05,96.32,0.001,0.0,0.12400000000000001,0.0,1.4278684374999997,0.001,0.125
2025-01-04 03:45:00+00:00,,,0.0,9.25,96.32,1647.05,96.32,0.0,0.0023125,0.125,0.0,1.5466184374999996,-0.0023125,0.1226875
2025-01-04 04:00:00+00:00,,,17.275,0.0,102.4,1649.575,102.4,0.00431875,0.0,0.12068125000000002,0.0,1.6612656249999997,0.00431875,0.12500000000000003
2025-01-04 04:15:00+00:00,,,18.15,0.0,102.4,1649.575,102.4,0.0045375,0.0,0.12046250000000001,0.0,1.7757049999999999,0.0045375,0.125
2025-01-04 04:30:00+00:00,,,16.6,0.0,102.4,1649.575,102.4,0.00415,0.0,0.12085000000000001,0.0,1.8905124999999998,0.00415,0.125
2025-01-04 04:45:00+00:00,,,39.0,0.0,102.4,1649.575,102.4,0.00975,0.0,0.11525,0.0,2.0,0.00975,0.125
2025-01-04 05:00:00+00:00,,,31.25,0.0,110.78,1589.15,110.78,0.0078125,0.0,0.0,0.0,2.0,0.0078125,0.0078125
2025-01-04 05:15:00+00:00,,,30.25,0.0,110.78,1589.15,110.78,0.0075625,0.0,0.0,0.0,2.0,0.0075625,0.0075625
2025-01-04 05:30:00+00:00,,,4.65,0.0,110.78,1589.15,110.78,0.0011625000000000001,0.0,0.0,0.0,2.0,0.0011625000000000001,0.0011625000000000001
2025-01-04 05:45:00+00:00,,,3.525,0.0,110.78,1589.15,110.78,0.00088125,0.0,-0.0,0.0,2.0,0.00088125,0.00088125
2025-01-04 06:00:00+00:00,,,20.1,0.0,120.1,1631.05,120.1,0.005025,0.0,0.0,0.0,2.0,0.005025,0.005025
2025-01-04 06:15:00+00:00,,,18.0,0.0,120.1,1631.05,120.1,0.0045,0.0,0.0,0.0,2.0,0.0045,0.0045
2025-01-04 06:30:00+00:00,,,14.15,0.0,120.1,1631.05,120.1,0.0035375000000000003,0.0,0.0,0.0,2.0,0.0035375000000000003,0.0035375000000000003
2025-01-04 06:45:00+00:00,,,5.1,0.0,120.1,1631.05,120.1,0.0012749999999999999,0.0,0.0,0.0,2.0,0.0012749999999999999,0.0012749999999999999
2025-01-04 07:00:00+00:00,,,20.075,0.0,128.39,1691.975,128.39,0.00501875,0.0,0.0,0.0,2.0,0.00501875,0.00501875
2025-01-04 07:15:00+00:00,,,23.175,0.0,128.39,1691.975,128.39,0.00579375,0.0,0.0,0.0,2.0,0.00579375,0.00579375
2025-01-04 07:30:00+00:00,,,23.025,0.0,128.39,1691.975,128.39,0.005756249999999999,0.0,0.0,0.0,2.0,0.005756249999999999,0.005756249999999999
2025-01-04 07:45:00+00:00,,,18.075,0.0,128.39,1691.975,128.39,0.00451875,0.0,0.0,0.0,2.0,0.00451875,0.00451875
2025-01-04 08:00:00+00:00,,,15.225,0.0,130.75,1793.25,130.75,0.0038062499999999997,0.0,0.0,0.0,2.0,0.0038062499999999997,0.0038062499999999997
2025-01-04 08:15:00+00:00,,,6.525,0.0,130.75,1793.25,130.75,0.00163125,0.0,0.0,0.0,2.0,0.00163125,0.00163125
2025-01-04 08:30:00+00:00,,,0.0,6.525,130.75,1793.25,130.75,0.0,0.00163125,0.0,0.0,2.0,-0.00163125,-0.00163125
2025-01-04 08:45:00+00:00,,,0.0,18.025,130.75,1793.25,130.75,0.0,0.00450625,0.0,0.0,2.0,-0.00450625,-0.00450625
2025-01-04 09:00:00+00:00,,,0.0,3.15,130.34,1826.7,130.34,0.0,0.0007875,0.0,0.0,2.0,-0.0007875,-0.0007875
2025-01-04 09:15:00+00:00,,,0.0,47.75,130.34,1826.7,130.34,0.0,0.0119375,0.0,0.0,2.0,-0.0119375,-0.0119375
2025-01-04 09:30:00+00:00,,,0.0,63.0,130.34,1826.7,130.34,0.0,0.01575,0.0,0.0,2.0,-0.01575,-0.01575
2025-01-04 09:45:00+00:00,,,0.0,78.25,130.34,1826.7,130.34,0.0,0.0195625,0.0,0.0,2.0,-0.0195625,-0.0195625
2025-01-04 10:00:00+00:00,,,0.0,88.0,128.29,1849.925,128.29,0.0,0.022,0.0,0.0,2.0,-0.022,-0.022
2025-01-04 10:15:00+00:00,,,0.0,140.75,128.29,1849.925,128.29,0.0,0.0351875,0.0,0.0,2.0,-0.0351875,-0.0351875
2025-01-04 10:30:00+00:00,,,0.0,147.75,128.29,1849.925,128.29,0.0,0.0369375,0.0,0.0,2.0,-0.0369375,-0.0369375
2025-01-04 10:45:00+00:00,,,0.0,163.75,128.29,1849.925,128.29,0.0,0.0409375,0.0,0.0,2.0,-0.0409375,-0.0409375
2025-01-04 11:00:00+00:00,,,0.0,151.5,130.03,1847.6,130.03,0.0,0.037875,0.0,0.0,2.0,-0.037875,-0.037875
2025-01-04 11:15:00+00:00,,,0.0,145.75,130.03,1847.6,130.03,0.0,0.0364375,0.0,0.0,2.0,-0.0364375,-0.0364375
2025-01-04 11:30:00+00:00,,,0.0,168.5,130.03,1847.6,130.03,0.0,0.042125,0.0,0.0,2.0,-0.042125,-0.042125
2025-01-04 11:45:00+00:00,,,0.0,188.0,130.03,1847.6,130.03,0.0,0.047,0.0,0.0,2.0,-0.047,-0.047
2025-01-04 12:00:00+00:00,,,0.0,178.5,129.85,1835.225,129.85,0.0,0.044625,0.0,0.0,2.0,-0.044625,-0.044625
2025-01-04 12:15:00+00:00,,,0.0,108.5,129.85,1835.225,129.85,0.0,0.027125,0.0,0.0,2.0,-0.027125,-0.027125
2025-01-04 12:30:00+00:00,,,0.0,96.0,129.85,1835.225,129.85,0.0,0.024,0.0,0.0,2.0,-0.024,-0.024
2025-01-04 12:45:00+00:00,,,0.0,58.5,129.85,1835.225,129.85,0.0,0.014625,0.0,0.0,2.0,-0.014625,-0.014625
2025-01-04 13:00:00+00:00,,,0.0,62.75,136.4,1871.725,136.4,0.0,0.0156875,0.0,0.0,2.0,-0.0156875,-0.0156875
2025-01-04 13:15:00+00:00,,,0.0,148.75,136.4,1871.725,136.4,0.0,0.0371875,0.0,0.0,2.0,-0.0371875,-0.0371875
2025-01-04 13:30:00+00:00,,,0.0,157.75,136.4,1871.725,136.4,0.0,0.0394375,0.0,0.0,2.0,-0.0394375,-0.0394375
2025-01-04 13:45:00+00:00,,,0.0,109.5,136.4,1871.725,136.4,0.0,0.027375,0.0,0.0,2.0,-0.027375,-0.027375
2025-01-04 14:00:00+00:00,,,0.0,58.25,138.81,1959.05,138.81,0.0,0.0145625,0.0,0.1104375,1.88375,-0.0145625,-0.125
2025-01-04 14:15:00+00:00,,,0.0,77.5,138.81,1959.05,138.81,0.0,0.019375,0.0,0.10562499999999998,1.7725657894736844,-0.019375,-0.12499999999999999
2025-01-04 14:30:00+00:00,,,0.0,57.0,138.81,1959.05,138.81,0.0,0.01425,0.0,0.11075,1.6559868421052633,-0.01425,-0.125
2025-01-04 14:45:00+00:00,,,0.0,8.275,138.81,1959.05,138.81,0.0,0.0020687500000000003,0.0,0.07318750000000025,1.5789473684210524,-0.0020687500000000003,-0.07525625000000025
2025-01-04 15:00:00+00:00,,,0.0,8.7,136.85,2066.025,136.85,0.0,0.002175,0.0,0.0,1.5789473684210524,-0.002175,-0.002175
2025-01-04 15:15:00+00:00,,,0.375,0.0,136.85,2066.025,136.85,9.375e-05,0.0,0.0,0.0,1.5789473684210524,9.375e-05,9.375e-05
2025-01-04 15:30:00+00:00,,,7.9,0.0,136.85,2066.025,136.85,0.001975,0.0,0.0,0.0,1.5789473684210524,0.001975,0.001975
2025-01-04 15:45:00+00:00,,,11.65,0.0,136.85,2066.025,136.85,0.0029125,0.0,0.0,0.0,1.5789473684210524,0.0029125,0.0029125
2025-01-04 16:00:00+00:00,,,17.2,0.0,142.53,2178.35,142.53,0.0043,0.0,0.0,0.125,1.4473684210526314,0.0043,-0.1207
2025-01-04 16:15:00+00:00,,,17.8,0.0,142.53,2178.35,142.53,0.00445,0.0,0.0,0.125,1.3157894736842104,0.00445,-0.12055
2025-01-04 16:30:00+00:00,,,17.275,0.0,142.53,2178.35,142.53,0.00431875,0.0,0.0,0.125,1.1842105263157894,0.00431875,-0.12068125
2025-01-04 16:45:00+00:00,,,46.75,0.0,142.53,2178.35,142.53,0.0116875,0.0,0.0,0.125,1.0526315789473684,0.0116875,-0.1133125
2025-01-04 17:00:00+00:00,,,45.5,0.0,144.38,2157.725,144.38,0.011375,0.0,0.0,0.125,0.9210526315789473,0.011375,-0.113625
2025-01-04 17:15:00+00:00,,,46.0,0.0,144.38,2157.725,144.38,0.0115,0.0,0.0,0.125,0.7894736842105262,0.0115,-0.1135
2025-01-04 17:30:00+00:00,,,48.25,0.0,144.38,2157.725,144.38,0.0120625,0.0,0.0,0.125,0.6578947368421052,0.0120625,-0.1129375
2025-01-04 17:45:00+00:00,,,47.75,0.0,144.38,2157.725,144.38,0.0119375,0.0,0.0,0.125,0.5263157894736842,0.0119375,-0.1130625
2025-01-04 18:00:00+00:00,,,47.75,0.0,138.84,2014.125,138.84,0.0119375,0.0,0.0,0.125,0.3947368421052631,0.0119375,-0.1130625
2025-01-04 18:15:00+00:00,,,48.0,0.0,138.84,2014.125,138.84,0.012,0.0,0.0,0.125,0.2631578947368421,0.012,-0.113
2025-01-04 18:30:00+00:00,,,17.5,0.0,138.84,2014.125,138.84,0.004375,0.0,0.0,0.125,0.13157894736842105,0.004375,-0.120625
2025-01-04 18:45:00+00:00,,,18.45,0.0,138.84,2014.125,138.84,0.004612499999999999,0.0,0.0,0.125,-0.0,0.004612499999999999,-0.1203875
2025-01-04 19:00:00+00:00,,,23.45,0.0,129.99,1814.35,129.99,0.0058625,0.0,0.0,0.0,-0.0,0.0058625,0.0058625
